tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Lovemark, Jamie",11382,T4,3,Waialae CC,6,70,1,12:20pm,65,2.094,0.924,-1.174,1.46,1.211,3.305,302.8,0.714,0.722,0.714,98.025,28.495,8,6,0,6,11,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Lovemark, Jamie",11382,T4,4,Waialae CC,6,70,1,12:30pm,65,0.422,-0.43,2.341,0.981,2.893,3.315,300.5,0.643,0.667,0.625,45.154,19.686,2,1,2,3,11,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Johnson, Zach",6986,T6,1,Waialae CC,6,70,1,12:40pm,69,-1.034,0.182,1.961,-1.86,0.284,-0.75,289.6,0.429,0.722,0.8,44.575,20.957,4,2,0,4,12,1,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Johnson, Zach",6986,T6,2,Waialae CC,6,70,10,8:00am,61,3.158,1.637,1.899,0.672,4.21,7.368,291.6,0.571,0.833,1.0,20.174,24.741,5,0,1,7,10,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Johnson, Zach",6986,T6,3,Waialae CC,6,70,1,12:50pm,65,1.069,0.657,1.609,-0.031,2.236,3.305,286.4,0.643,0.889,1.0,48.095,22.568,2,0,0,5,13,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Johnson, Zach",6986,T6,4,Waialae CC,6,70,1,12:40pm,68,0.672,-0.954,0.039,0.557,-0.357,0.315,289.4,0.643,0.611,0.5,61.313,21.724,5,4,0,5,10,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Woodland, Gary",12577,T6,1,Waialae CC,6,70,10,7:30am,64,2.041,-0.548,1.823,0.932,2.208,4.25,299.8,0.571,0.944,0.667,30.107,23.653,2,1,0,6,12,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Woodland, Gary",12577,T6,2,Waialae CC,6,70,1,12:10pm,64,2.744,-0.638,0.826,1.435,1.624,4.368,300.2,0.643,0.889,0.75,52.539,22.081,3,0,0,7,10,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Woodland, Gary",12577,T6,3,Waialae CC,6,70,1,1:00pm,68,-1.896,0.399,1.262,0.539,2.202,0.305,301.5,0.5,0.722,0.667,56.196,22.972,4,4,0,4,12,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Woodland, Gary",12577,T6,4,Waialae CC,6,70,1,12:30pm,67,1.497,0.417,0.122,-0.722,-0.182,1.315,298.7,0.643,0.722,1.0,27.307,30.508,5,2,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,1,Waialae CC,6,70,1,12:20pm,65,3.643,0.234,-1.064,0.435,-0.394,3.25,301.2,0.429,0.667,1.0,106.931,27.929,6,1,0,7,9,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,2,Waialae CC,6,70,10,7:40am,66,1.553,-0.153,-0.054,1.022,0.815,2.368,304.9,0.643,0.722,0.75,63.867,22.301,3,1,0,6,10,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,3,Waialae CC,6,70,1,12:40pm,68,1.366,-0.155,-1.01,0.104,-1.061,0.305,299.6,0.429,0.667,0.875,45.728,35.224,1,2,0,3,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,4,Waialae CC,6,70,1,12:00pm,65,-0.958,1.225,1.698,1.349,4.274,3.315,308.7,0.643,0.722,0.714,40.092,21.301,3,2,0,6,11,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Reavie, Chez",7961,T8,1,Waialae CC,6,70,10,11:40am,67,-0.483,-1.282,2.111,0.903,1.733,1.25,293.2,0.714,0.833,0.25,28.161,26.389,3,2,0,5,11,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Reavie, Chez",7961,T8,2,Waialae CC,6,70,1,7:00am,67,0.382,-0.825,1.873,-0.062,0.986,1.368,284.4,0.643,0.778,0.8,24.61,25.069,4,2,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Reavie, Chez",7961,T8,3,Waialae CC,6,70,1,11:10am,69,-2.77,1.137,0.167,0.77,2.076,-0.695,290.7,0.786,0.889,1.0,37.093,29.813,1,3,0,3,13,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Reavie, Chez",7961,T8,4,Waialae CC,6,70,10,11:10am,61,3.851,-0.939,3.794,0.608,3.464,7.315,288.1,0.714,0.889,0.667,157.085,21.476,6,0,1,8,8,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Herman, Jim",12846,10,1,Waialae CC,6,70,1,8:00am,66,0.473,0.345,0.616,0.813,1.776,2.25,296.8,0.571,0.833,0.8,45.122,32.701,3,2,0,5,12,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Herman, Jim",12846,10,2,Waialae CC,6,70,10,12:40pm,67,0.383,0.265,1.588,-0.869,0.985,1.368,287.9,0.571,0.778,0.75,17.326,45.593,5,1,0,5,12,0,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Herman, Jim",12846,10,3,Waialae CC,6,70,1,11:20am,67,-0.023,-0.679,1.681,0.326,1.329,1.305,296.6,0.571,0.778,0.714,27.349,27.309,3,3,1,2,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Herman, Jim",12846,10,4,Waialae CC,6,70,1,11:40am,65,2.746,-0.712,0.446,0.834,0.569,3.315,292.6,0.643,0.778,0.4,36.757,33.798,4,0,1,5,10,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"O'Hair, Sean",7626,T11,1,Waialae CC,6,70,1,7:10am,66,3.893,-0.264,-1.553,0.173,-1.644,2.25,292.6,0.5,0.722,0.556,59.318,29.63,4,2,0,7,8,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"O'Hair, Sean",7626,T11,2,Waialae CC,6,70,10,11:50am,69,-1.588,-0.561,0.322,1.195,0.957,-0.632,305.2,0.643,0.944,0.5,82.766,18.427,3,4,0,1,17,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"O'Hair, Sean",7626,T11,3,Waialae CC,6,70,10,11:20am,67,-0.399,-0.524,1.782,0.446,1.705,1.305,294.3,0.571,0.889,0.667,71.139,13.437,1,2,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"O'Hair, Sean",7626,T11,4,Waialae CC,6,70,10,10:40am,64,1.621,0.453,1.397,0.842,2.694,4.315,305.6,0.786,0.889,1.0,14.381,26.328,3,2,0,7,10,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Knox, Russell",13831,T11,1,Waialae CC,6,70,1,7:30am,64,0.888,0.091,2.593,0.675,3.361,4.25,296.2,0.643,0.944,1.0,43.23,17.696,3,0,0,7,10,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Knox, Russell",13831,T11,2,Waialae CC,6,70,10,12:10pm,67,-1.301,1.29,2.092,-0.713,2.67,1.368,294.7,0.5,0.778,0.6,34.314,18.955,1,3,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Knox, Russell",13831,T11,3,Waialae CC,6,70,1,12:30pm,66,1.73,-0.26,0.248,0.586,0.575,2.305,296.2,0.643,0.722,0.857,47.642,23.331,2,2,1,3,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Knox, Russell",13831,T11,4,Waialae CC,6,70,1,12:20pm,69,0.097,-0.822,-1.367,1.407,-0.782,-0.685,301.2,0.857,0.556,0.556,59.319,24.292,2,1,0,4,11,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Gay, Brian",5951,T13,1,Waialae CC,6,70,1,12:10pm,69,1.133,-0.362,-1.921,0.399,-1.884,-0.75,289.6,0.643,0.722,0.714,39.428,33.346,3,3,0,2,15,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Gay, Brian",5951,T13,2,Waialae CC,6,70,10,7:30am,64,2.515,0.587,1.257,0.007,1.853,4.368,284.0,0.643,0.833,1.0,26.842,28.959,4,1,0,6,12,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Gay, Brian",5951,T13,3,Waialae CC,6,70,1,11:40am,67,1.264,-0.982,0.988,0.034,0.041,1.305,286.0,0.643,0.778,0.6,31.774,25.363,3,2,1,3,12,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Gay, Brian",5951,T13,4,Waialae CC,6,70,1,11:40am,67,0.018,0.122,1.077,0.096,1.297,1.315,287.4,0.857,0.778,0.75,41.112,24.339,1,1,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Haas, Bill",7900,T13,1,Waialae CC,6,70,10,7:50am,67,2.824,0.213,-1.444,-0.344,-1.575,1.25,286.4,0.643,0.833,0.75,150.681,30.849,3,4,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Haas, Bill",7900,T13,2,Waialae CC,6,70,1,12:30pm,66,0.001,-0.253,2.031,0.588,2.367,2.368,289.3,0.571,0.778,0.667,42.557,25.44,2,1,0,5,12,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Haas, Bill",7900,T13,3,Waialae CC,6,70,1,11:30am,67,0.928,-0.636,0.174,0.838,0.377,1.305,292.9,0.857,0.722,0.625,42.749,28.101,4,3,0,5,12,0,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Haas, Bill",7900,T13,4,Waialae CC,6,70,1,11:40am,67,1.359,1.847,-1.731,-0.16,-0.044,1.315,287.8,0.571,0.611,0.778,70.11,30.915,6,4,1,3,12,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"List, Luke",7960,T13,1,Waialae CC,6,70,1,1:00pm,67,1.725,-0.873,1.727,-1.33,-0.476,1.25,301.0,0.571,0.667,0.667,34.314,29.406,6,3,0,7,8,2,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"List, Luke",7960,T13,2,Waialae CC,6,70,10,8:20am,64,2.517,0.351,0.299,1.199,1.851,4.368,296.1,0.643,0.778,1.0,35.109,28.447,6,1,1,5,11,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"List, Luke",7960,T13,3,Waialae CC,6,70,1,12:40pm,69,-1.27,0.375,-0.828,1.028,0.576,-0.695,300.8,0.571,0.722,0.667,51.675,27.927,4,5,0,4,11,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"List, Luke",7960,T13,4,Waialae CC,6,70,1,11:20am,67,0.629,-0.122,0.429,0.378,0.686,1.315,297.1,0.5,0.778,0.5,59.077,25.662,2,0,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Simpson, Webb",11049,T13,1,Waialae CC,6,70,10,12:10pm,66,0.944,-0.273,0.786,0.791,1.305,2.25,286.7,0.714,0.833,0.667,15.479,35.224,5,2,0,5,12,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Simpson, Webb",11049,T13,2,Waialae CC,6,70,1,7:30am,65,1.177,1.172,0.766,0.251,2.191,3.368,286.6,0.643,0.778,0.857,44.503,31.993,6,4,0,6,11,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Simpson, Webb",11049,T13,3,Waialae CC,6,70,1,12:50pm,69,-1.816,0.38,0.792,-0.051,1.122,-0.695,293.6,0.429,0.778,0.6,26.635,34.323,2,3,0,4,11,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Simpson, Webb",11049,T13,4,Waialae CC,6,70,1,11:20am,67,1.366,0.049,-0.682,0.581,-0.051,1.315,291.3,0.643,0.667,0.625,117.435,26.5,4,3,0,5,11,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Grace, Branden",11952,T13,1,Waialae CC,6,70,10,12:20pm,67,0.286,0.13,0.392,0.439,0.963,1.25,295.8,0.5,0.833,0.5,27.315,26.029,3,3,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Grace, Branden",11952,T13,2,Waialae CC,6,70,1,7:40am,68,-0.538,0.402,-0.503,1.007,0.907,0.368,291.4,0.643,0.833,0.8,46.467,29.227,3,4,0,5,10,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Grace, Branden",11952,T13,3,Waialae CC,6,70,10,11:10am,65,2.972,0.011,0.349,-0.028,0.333,3.305,289.5,0.643,0.667,0.571,45.278,21.158,6,1,1,5,10,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Grace, Branden",11952,T13,4,Waialae CC,6,70,1,11:50am,67,2.178,-0.252,0.814,-1.425,-0.863,1.315,284.7,0.5,0.778,0.833,110.469,23.821,2,1,0,4,13,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Henley, Russell",14578,T13,1,Waialae CC,6,70,10,7:10am,64,3.142,-0.264,0.178,1.192,1.107,4.25,301.7,0.714,0.833,0.6,39.116,26.915,3,2,0,6,12,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Henley, Russell",14578,T13,2,Waialae CC,6,70,1,11:50am,67,1.599,-0.646,-1.052,1.467,-0.231,1.368,296.4,0.714,0.778,0.667,80.334,24.177,4,3,0,5,11,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Henley, Russell",14578,T13,3,Waialae CC,6,70,1,12:30pm,68,-0.96,0.031,0.988,0.245,1.266,0.305,292.6,0.643,0.889,1.0,44.096,26.489,1,2,0,3,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Henley, Russell",14578,T13,4,Waialae CC,6,70,1,12:00pm,68,-0.558,-1.103,0.597,1.379,0.874,0.315,299.9,0.714,0.778,0.8,33.415,24.947,1,1,0,3,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Swafford, Hudson",14706,T13,1,Waialae CC,6,70,10,12:00pm,62,3.335,1.802,-0.084,1.195,2.914,6.25,302.0,0.643,0.667,0.875,29.428,21.834,7,1,0,9,8,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Swafford, Hudson",14706,T13,2,Waialae CC,6,70,1,7:20am,68,-1.511,-0.184,1.671,0.392,1.88,0.368,301.2,0.357,0.889,0.333,36.028,17.275,2,4,0,3,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Swafford, Hudson",14706,T13,3,Waialae CC,6,70,1,1:00pm,66,1.863,-0.26,-0.074,0.776,0.442,2.305,300.6,0.5,0.722,1.0,34.371,18.291,5,3,0,6,11,0,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Swafford, Hudson",14706,T13,4,Waialae CC,6,70,1,12:30pm,71,-0.559,-0.267,-0.387,-1.47,-2.125,-2.685,296.1,0.643,0.778,0.25,136.578,25.009,1,6,0,2,14,1,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Leishman, Marc",7649,T20,1,Waialae CC,6,70,10,12:00pm,68,-0.95,-0.347,-0.086,1.633,1.2,0.25,304.7,0.643,0.778,0.429,70.751,22.411,5,4,0,3,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Leishman, Marc",7649,T20,2,Waialae CC,6,70,1,7:20am,66,2.522,1.386,-1.045,-0.495,-0.154,2.368,296.6,0.286,0.611,1.0,30.349,34.824,3,4,0,5,12,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Leishman, Marc",7649,T20,3,Waialae CC,6,70,1,11:10am,66,1.781,-1.109,1.287,0.345,0.524,2.305,301.3,0.5,0.722,0.667,51.859,17.39,5,1,0,5,12,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Leishman, Marc",7649,T20,4,Waialae CC,6,70,1,11:50am,68,-1.4,0.299,0.811,0.604,1.716,0.315,298.7,0.5,0.722,0.667,47.505,21.462,4,3,1,3,11,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Harman, Brian",8825,T20,1,Waialae CC,6,70,1,8:30am,66,1.675,0.202,-1.613,1.984,0.574,2.25,301.2,0.857,0.722,0.714,32.395,32.819,4,1,0,6,10,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Harman, Brian",8825,T20,2,Waialae CC,6,70,10,1:10pm,67,2.465,0.465,-1.186,-0.376,-1.097,1.368,281.6,0.429,0.5,0.909,41.5,31.679,2,1,0,3,15,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Harman, Brian",8825,T20,3,Waialae CC,6,70,1,11:20am,66,1.802,0.341,0.07,0.09,0.503,2.305,290.5,0.5,0.778,0.6,28.388,28.199,3,1,0,5,12,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Harman, Brian",8825,T20,4,Waialae CC,6,70,1,12:10pm,69,1.546,-0.655,-1.054,-0.521,-2.231,-0.685,293.7,0.5,0.444,0.727,54.066,31.511,2,2,0,3,13,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Hurley III, Billy",11046,T20,1,Waialae CC,6,70,1,12:20pm,64,2.148,1.423,0.633,0.043,2.101,4.25,287.8,0.429,0.778,0.8,41.166,29.058,5,2,0,6,12,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Hurley III, Billy",11046,T20,2,Waialae CC,6,70,10,7:40am,68,-0.804,0.152,1.932,-0.912,1.173,0.368,280.7,0.5,0.778,0.5,42.233,23.24,1,2,0,3,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Hurley III, Billy",11046,T20,3,Waialae CC,6,70,1,12:20pm,68,0.699,-1.619,1.771,-0.546,-0.394,0.305,285.3,0.571,0.778,0.4,79.52,20.501,4,1,0,4,12,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Hurley III, Billy",11046,T20,4,Waialae CC,6,70,1,11:20am,68,-0.837,-0.649,1.708,0.093,1.153,0.315,280.2,0.643,0.722,0.667,35.909,31.321,2,3,1,2,13,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Norlander, Henrik",11657,T20,1,Waialae CC,6,70,1,1:30pm,67,0.951,-0.363,0.877,-0.216,0.298,1.25,291.5,0.643,0.833,0.6,80.494,20.144,4,3,0,5,12,0,1
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Norlander, Henrik",11657,T20,2,Waialae CC,6,70,10,8:50am,65,2.536,-0.574,4.177,-2.771,0.832,3.368,281.9,0.429,0.722,0.75,50.358,13.331,6,3,0,8,7,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Norlander, Henrik",11657,T20,3,Waialae CC,6,70,1,12:10pm,68,0.252,-0.673,0.651,0.074,0.053,0.305,290.0,0.571,0.667,0.556,59.795,25.737,4,1,0,5,10,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Norlander, Henrik",11657,T20,4,Waialae CC,6,70,1,11:30am,68,-0.399,-0.87,0.102,1.482,0.715,0.315,300.1,0.714,0.722,0.5,46.648,26.574,1,2,0,5,10,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Finau, Tony",11676,T20,1,Waialae CC,6,70,1,8:10am,64,3.284,0.833,0.135,-0.004,0.965,4.25,296.2,0.5,0.778,0.8,52.023,23.13,3,2,0,7,10,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Finau, Tony",11676,T20,2,Waialae CC,6,70,10,12:50pm,67,-1.284,0.283,0.184,2.184,2.653,1.368,311.0,0.5,0.889,1.0,,23.238,3,3,1,2,14,1,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Finau, Tony",11676,T20,3,Waialae CC,6,70,1,12:30pm,68,-1.037,-0.086,0.222,1.206,1.343,0.305,307.5,0.714,0.722,0.5,33.219,26.218,4,5,0,5,10,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Finau, Tony",11676,T20,4,Waialae CC,6,70,1,12:00pm,69,-3.081,0.278,0.536,1.581,2.397,-0.685,305.2,0.714,0.889,0.667,38.751,30.691,4,5,1,2,12,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Thompson, Michael",12946,T20,1,Waialae CC,6,70,10,12:00pm,65,2.4,-0.255,1.346,-0.242,0.849,3.25,288.3,0.5,0.889,1.0,38.321,24.066,4,1,1,3,14,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Thompson, Michael",12946,T20,2,Waialae CC,6,70,1,7:20am,68,3.136,-1.146,0.571,-2.193,-2.768,0.368,273.4,0.357,0.556,0.833,44.431,29.832,6,2,1,3,11,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Thompson, Michael",12946,T20,3,Waialae CC,6,70,1,11:40am,72,-1.149,-0.878,-0.73,-0.936,-2.545,-3.695,282.2,0.5,0.611,0.444,91.292,25.362,3,5,1,1,11,5,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Thompson, Michael",12946,T20,4,Waialae CC,6,70,10,11:50am,63,4.373,-1.552,1.65,0.843,0.942,5.315,289.5,0.786,0.833,0.5,33.748,27.003,6,3,0,9,7,2,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Kim, Michael",17543,T20,1,Waialae CC,6,70,10,7:10am,67,1.635,0.894,-0.313,-0.967,-0.386,1.25,281.9,0.357,0.556,0.714,60.949,22.06,3,5,0,6,9,3,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Kim, Michael",17543,T20,2,Waialae CC,6,70,1,11:50am,67,-0.213,0.451,1.133,-0.003,1.582,1.368,284.7,0.643,0.833,0.75,44.19,25.044,1,0,0,3,15,0,0
pga,2017,2017,2017-01-15,Sony Open in Hawaii,6,"Kim, Michael",17543,T20,3,Waialae CC,6,70,10,10:50am,68,-0.964,-0.324,1.742,-0.148,1.27,0.305,284.7,0.643,0.778,0.5,50.093,21.887,2,5,1,2,13,2,0
