tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Ben",19948,T4,2,Waialae Country Club,6,70,10,8:20am,66,0.011,0.999,1.992,0.196,3.187,3.194,291.0,0.5,0.833,1.0,41.39,30.226,5,1,0,5,12,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Ben",19948,T4,3,Waialae Country Club,6,70,1,9:50am,65,3.519,0.623,-1.117,-0.302,-0.795,2.724,287.5,0.5,0.667,0.857,60.611,30.112,4,2,0,6,11,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Ben",19948,T4,4,Waialae Country Club,6,70,1,10:00am,69,-2.256,-0.036,-0.148,1.118,1.085,-0.75,298.5,0.714,0.778,1.0,104.584,25.313,0,4,0,2,15,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Baddeley, Aaron",6252,T7,1,Waialae Country Club,6,70,10,11:50am,67,1.067,-0.374,1.951,-0.178,1.397,2.465,284.1,0.571,0.667,0.714,38.548,29.134,4,3,1,3,12,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Baddeley, Aaron",6252,T7,2,Waialae Country Club,6,70,1,7:10am,70,-0.781,-0.089,0.072,-0.004,-0.021,-0.806,282.1,0.5,0.667,0.625,58.991,32.698,1,1,0,1,16,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Baddeley, Aaron",6252,T7,3,Waialae Country Club,6,70,10,8:20am,65,3.049,-0.023,0.013,-0.316,-0.325,2.724,286.1,0.5,0.833,1.0,49.204,27.336,3,1,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Baddeley, Aaron",6252,T7,4,Waialae Country Club,6,70,1,8:40am,65,1.105,0.762,0.274,1.124,2.156,3.25,293.6,0.857,0.833,0.8,53.903,31.748,3,2,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"McNealy, Maverick",18634,T7,1,Waialae Country Club,6,70,10,7:30am,66,2.319,-0.151,1.375,-0.077,1.145,3.465,295.5,0.571,0.722,0.5,48.159,32.359,3,2,0,5,12,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"McNealy, Maverick",18634,T7,2,Waialae Country Club,6,70,1,12:10pm,67,0.164,1.507,1.172,-0.645,2.034,2.194,293.3,0.429,0.611,0.667,63.591,20.175,6,3,0,5,11,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"McNealy, Maverick",18634,T7,3,Waialae Country Club,6,70,1,9:20am,67,2.004,-0.079,-1.011,-0.191,-1.28,0.724,292.3,0.429,0.778,0.75,54.046,34.102,5,2,0,5,11,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"McNealy, Maverick",18634,T7,4,Waialae Country Club,6,70,1,9:30am,67,2.048,-0.206,-0.217,-0.36,-0.787,1.25,291.8,0.429,0.722,0.667,41.829,33.473,3,1,0,4,13,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,1,Waialae Country Club,6,70,1,12:20pm,70,-0.811,-0.495,0.426,0.346,0.275,-0.535,291.4,0.643,0.722,0.4,43.251,26.004,1,1,0,3,12,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,2,Waialae Country Club,6,70,10,7:40am,68,0.357,-0.473,0.606,0.708,0.841,1.194,287.6,0.714,0.667,0.714,26.103,27.866,3,1,0,4,12,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,3,Waialae Country Club,6,70,10,9:10am,62,3.575,1.718,1.03,-0.6,2.149,5.724,283.0,0.643,0.722,1.0,116.842,22.292,7,4,0,9,8,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,4,Waialae Country Club,6,70,1,9:40am,67,1.316,-0.623,2.068,-1.496,-0.055,1.25,284.8,0.429,0.833,0.75,32.066,25.845,2,2,0,4,13,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Lashley, Nate",10943,T7,1,Waialae Country Club,6,70,1,8:20am,69,0.189,0.993,-0.478,-0.238,0.275,0.465,286.2,0.571,0.722,0.667,14.178,33.521,3,5,0,4,11,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Lashley, Nate",10943,T7,2,Waialae Country Club,6,70,10,1:00pm,65,0.646,0.618,1.06,1.874,3.552,4.194,299.4,0.786,0.944,1.0,50.997,24.538,4,0,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Lashley, Nate",10943,T7,3,Waialae Country Club,6,70,1,8:50am,65,-1.276,0.524,2.389,1.086,4.0,2.724,292.5,0.714,0.833,0.75,63.782,17.435,3,2,0,6,11,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Lashley, Nate",10943,T7,4,Waialae Country Club,6,70,1,9:40am,68,-0.019,0.384,0.774,-0.874,0.28,0.25,288.0,0.286,0.778,1.0,46.982,27.468,3,1,0,3,14,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T7,1,Waialae Country Club,6,70,10,7:50am,70,0.251,0.015,-0.53,-0.27,-0.787,-0.535,291.6,0.5,0.667,0.714,36.91,34.886,1,2,0,3,12,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T7,2,Waialae Country Club,6,70,1,12:30pm,67,0.041,0.201,1.752,0.204,2.157,2.194,289.9,0.5,0.778,0.833,50.806,32.268,3,1,0,3,15,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T7,3,Waialae Country Club,6,70,10,8:50am,64,2.767,0.047,0.774,0.135,0.957,3.724,301.2,0.786,0.833,1.0,26.144,24.179,4,2,0,7,10,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T7,4,Waialae Country Club,6,70,1,9:00am,66,2.381,-0.224,-0.534,0.642,-0.12,2.25,297.4,0.5,0.778,0.75,51.568,30.534,3,3,0,6,10,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Echavarria, Nico",22833,T12,1,Waialae Country Club,6,70,10,1:10pm,69,0.298,-0.87,-0.496,1.534,0.166,0.465,304.4,0.643,0.667,0.5,56.156,42.032,3,4,0,5,10,2,1
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Echavarria, Nico",22833,T12,2,Waialae Country Club,6,70,1,8:30am,69,-0.487,0.183,0.234,0.268,0.685,0.194,291.3,0.5,0.778,0.5,48.477,24.548,1,1,0,3,13,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Echavarria, Nico",22833,T12,3,Waialae Country Club,6,70,10,9:20am,65,3.578,-0.426,-0.56,0.131,-0.854,2.724,299.5,0.5,0.667,0.875,42.734,25.099,6,3,0,6,11,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Echavarria, Nico",22833,T12,4,Waialae Country Club,6,70,10,8:00am,65,2.299,-0.801,0.588,1.179,0.962,3.25,293.4,0.714,0.833,1.0,20.336,27.206,3,1,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Novak, Andrew",23475,T12,1,Waialae Country Club,6,70,10,1:20pm,66,-0.104,0.237,2.815,0.518,3.568,3.465,287.1,0.643,0.889,1.0,33.879,23.892,0,1,0,4,14,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Novak, Andrew",23475,T12,2,Waialae Country Club,6,70,1,8:40am,70,-2.278,0.972,-0.007,0.511,1.476,-0.806,287.3,0.643,0.778,0.75,76.248,32.565,2,3,0,4,10,4,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Novak, Andrew",23475,T12,3,Waialae Country Club,6,70,1,8:00am,67,1.011,0.643,-0.796,-0.135,-0.287,0.724,288.7,0.5,0.722,0.8,49.138,29.542,4,3,0,4,13,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Novak, Andrew",23475,T12,4,Waialae Country Club,6,70,1,8:20am,65,-0.341,2.243,0.764,0.599,3.602,3.25,295.3,0.5,0.722,1.0,47.829,24.295,3,0,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Griffin, Ben",24968,T12,1,Waialae Country Club,6,70,1,1:20pm,65,3.347,-1.503,1.225,1.397,1.117,4.465,301.1,0.643,0.889,0.5,41.449,29.523,3,0,0,6,11,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Griffin, Ben",24968,T12,2,Waialae Country Club,6,70,10,8:40am,68,2.187,0.32,-1.235,-0.074,-0.989,1.194,291.6,0.429,0.667,0.429,57.51,24.174,4,5,0,5,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Griffin, Ben",24968,T12,3,Waialae Country Club,6,70,1,9:20am,67,-1.227,0.341,0.814,0.795,1.951,0.724,306.2,0.357,0.778,1.0,43.509,22.388,4,2,0,3,15,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Griffin, Ben",24968,T12,4,Waialae Country Club,6,70,1,9:30am,68,-0.506,-0.545,0.886,0.43,0.767,0.25,299.7,0.429,0.833,0.6,58.489,24.763,3,3,0,3,14,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"An, Byeong Hun",14459,T12,1,Waialae Country Club,6,70,10,12:10pm,70,0.033,0.438,0.837,-1.842,-0.569,-0.535,303.1,0.357,0.611,0.75,43.288,23.726,4,5,0,3,12,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"An, Byeong Hun",14459,T12,2,Waialae Country Club,6,70,1,7:30am,65,2.923,0.636,-0.859,1.498,1.275,4.194,298.2,0.643,0.722,0.833,32.087,28.024,6,2,1,4,12,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"An, Byeong Hun",14459,T12,3,Waialae Country Club,6,70,1,8:50am,66,3.319,-2.413,0.459,0.358,-1.595,1.724,310.7,0.357,0.833,0.5,28.811,24.817,5,6,0,8,9,0,1
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"An, Byeong Hun",14459,T12,4,Waialae Country Club,6,70,1,9:00am,67,0.632,-0.584,0.23,0.987,0.629,1.25,304.1,0.643,0.778,0.857,54.282,31.304,5,4,0,4,13,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Conners, Corey",17576,T12,1,Waialae Country Club,6,70,1,12:50pm,69,-2.163,0.667,1.411,0.551,2.627,0.465,307.3,0.429,0.833,0.667,37.217,22.732,3,6,0,3,13,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Conners, Corey",17576,T12,2,Waialae Country Club,6,70,10,8:10am,66,0.123,-0.353,2.002,1.426,3.075,3.194,301.5,0.643,0.833,1.0,41.171,23.811,7,4,0,4,14,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Conners, Corey",17576,T12,3,Waialae Country Club,6,70,1,8:40am,68,-0.019,-0.149,-1.3,1.191,-0.257,-0.276,310.4,0.643,0.889,0.4,49.484,27.387,4,4,0,5,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Conners, Corey",17576,T12,4,Waialae Country Club,6,70,1,8:00am,65,-1.728,1.197,2.28,1.516,4.989,3.25,305.4,0.643,0.833,1.0,67.001,24.914,4,2,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kim, S.H.",21688,T12,1,Waialae Country Club,6,70,1,1:40pm,65,1.824,2.453,1.121,-0.48,3.204,4.465,292.0,0.5,0.722,0.833,34.664,26.25,5,3,0,5,13,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kim, S.H.",21688,T12,2,Waialae Country Club,6,70,10,9:00am,67,1.511,-0.338,0.611,0.414,0.687,2.194,293.0,0.571,0.833,0.833,63.076,25.846,3,4,0,5,11,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kim, S.H.",21688,T12,3,Waialae Country Club,6,70,1,9:40am,68,0.139,-0.565,0.452,-0.303,-0.415,-0.276,287.5,0.429,0.667,0.667,63.874,26.543,4,5,0,6,9,2,1
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Kim, S.H.",21688,T12,4,Waialae Country Club,6,70,1,9:20am,68,-0.963,-0.413,-0.38,2.021,1.224,0.25,309.3,0.643,0.722,0.4,55.936,33.101,4,2,0,5,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Eckroat, Austin",26653,T12,1,Waialae Country Club,6,70,10,1:40pm,66,0.613,1.441,-0.369,1.781,2.851,3.465,303.0,0.643,0.722,1.0,79.095,30.016,4,3,0,4,14,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Eckroat, Austin",26653,T12,2,Waialae Country Club,6,70,1,9:00am,66,0.094,0.524,0.6,1.98,3.104,3.194,296.9,0.857,0.833,0.6,46.395,30.081,7,2,0,6,10,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Eckroat, Austin",26653,T12,3,Waialae Country Club,6,70,1,9:40am,68,1.722,-1.298,-0.59,-0.111,-1.998,-0.276,297.1,0.429,0.611,0.667,51.182,23.772,3,3,0,5,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Eckroat, Austin",26653,T12,4,Waialae Country Club,6,70,1,9:20am,68,0.921,-0.471,0.464,-0.649,-0.66,0.25,291.5,0.571,0.611,0.667,52.5,24.291,3,3,0,5,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Spaun, J.J.",17536,T12,1,Waialae Country Club,6,70,1,8:00am,66,0.907,0.926,1.846,-0.213,2.557,3.465,289.4,0.357,0.944,1.0,78.317,21.736,4,1,0,4,14,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Spaun, J.J.",17536,T12,2,Waialae Country Club,6,70,10,12:40pm,64,3.37,0.825,1.636,-0.633,1.828,5.194,302.4,0.429,0.722,0.833,18.215,28.143,4,3,0,7,10,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Spaun, J.J.",17536,T12,3,Waialae Country Club,6,70,1,10:00am,71,-3.263,0.408,-0.498,0.076,-0.013,-3.276,287.5,0.643,0.833,0.333,107.853,27.368,1,6,0,1,15,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Spaun, J.J.",17536,T12,4,Waialae Country Club,6,70,1,8:50am,67,-1.828,0.316,1.621,1.156,3.089,1.25,308.3,0.571,0.833,0.667,32.206,21.738,4,2,1,2,14,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T12,1,Waialae Country Club,6,70,1,1:10pm,64,4.055,0.2,0.423,0.788,1.409,5.465,295.6,0.571,0.833,0.5,27.745,31.142,7,4,0,7,10,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T12,2,Waialae Country Club,6,70,10,8:30am,66,2.263,0.787,-0.82,0.968,0.935,3.194,295.7,0.714,0.611,0.778,30.863,31.42,7,2,0,6,10,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T12,3,Waialae Country Club,6,70,1,10:00am,70,-0.611,-0.25,-2.595,1.179,-1.665,-2.276,307.1,0.571,0.722,0.375,93.374,27.675,2,6,0,5,8,5,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T12,4,Waialae Country Club,6,70,1,9:20am,68,0.52,1.732,-1.551,-0.436,-0.259,0.25,296.2,0.429,0.5,0.8,65.205,28.407,2,3,0,3,14,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Todd, Brendon",12425,T21,1,Waialae Country Club,6,70,10,12:30pm,65,2.706,-0.125,0.946,0.939,1.758,4.465,287.5,0.786,0.722,0.8,65.392,30.029,5,5,0,7,9,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Todd, Brendon",12425,T21,2,Waialae Country Club,6,70,1,7:50am,68,1.235,1.485,-1.763,0.241,-0.037,1.194,284.3,0.714,0.778,1.0,73.651,28.645,4,4,0,5,12,0,1
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Todd, Brendon",12425,T21,3,Waialae Country Club,6,70,1,9:30am,71,0.495,0.293,-2.955,-1.11,-3.771,-3.276,279.3,0.643,0.556,0.75,30.11,34.113,1,6,0,3,11,4,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Todd, Brendon",12425,T21,4,Waialae Country Club,6,70,10,8:30am,65,0.233,1.456,1.585,-0.009,3.028,3.25,284.6,0.571,0.667,0.857,41.614,21.557,2,4,0,6,11,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Garnett, Brice",11451,T21,1,Waialae Country Club,6,70,1,12:10pm,70,-0.325,0.196,0.172,-0.577,-0.211,-0.535,286.3,0.5,0.722,0.333,62.148,23.287,4,6,0,5,8,5,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Garnett, Brice",11451,T21,2,Waialae Country Club,6,70,10,7:30am,67,0.99,0.119,1.2,-0.111,1.208,2.194,286.8,0.643,0.833,0.5,55.23,24.397,4,4,1,4,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Garnett, Brice",11451,T21,3,Waialae Country Club,6,70,10,8:20am,68,-0.287,-0.773,1.314,-0.531,0.011,-0.276,284.4,0.571,0.722,0.4,97.951,21.189,4,5,0,6,8,4,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Garnett, Brice",11451,T21,4,Waialae Country Club,6,70,10,8:40am,64,2.736,0.923,-0.587,1.193,1.525,4.25,294.9,0.786,0.722,0.857,52.914,36.857,3,2,0,6,12,0,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Scott, Adam",6430,T21,1,Waialae Country Club,6,70,1,12:40pm,69,0.172,-0.105,-0.683,1.082,0.292,0.465,309.0,0.5,0.667,0.625,48.84,30.215,4,3,0,3,13,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Scott, Adam",6430,T21,2,Waialae Country Club,6,70,10,8:00am,66,3.203,0.089,1.943,-2.037,-0.005,3.194,295.8,0.286,0.722,0.667,65.679,20.016,4,2,0,7,8,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Scott, Adam",6430,T21,3,Waialae Country Club,6,70,1,8:50am,67,-1.745,2.966,0.555,-1.053,2.469,0.724,305.4,0.5,0.667,0.857,37.94,25.021,5,7,0,6,10,1,1
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Scott, Adam",6430,T21,4,Waialae Country Club,6,70,1,8:30am,67,0.634,0.56,-0.571,0.642,0.627,1.25,305.0,0.571,0.667,0.75,45.04,31.709,3,2,0,4,13,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Poston, J.T.",21554,T21,1,Waialae Country Club,6,70,10,12:30pm,67,1.222,0.253,1.029,-0.038,1.242,2.465,292.4,0.571,0.722,0.5,45.985,24.895,4,3,0,5,11,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Poston, J.T.",21554,T21,2,Waialae Country Club,6,70,1,7:50am,66,0.287,0.422,0.494,1.995,2.911,3.194,305.4,0.714,0.833,0.75,58.698,27.857,7,2,1,4,11,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Poston, J.T.",21554,T21,3,Waialae Country Club,6,70,1,9:30am,67,0.33,0.197,-1.11,1.306,0.394,0.724,305.2,0.643,0.722,0.5,92.509,18.773,3,3,1,4,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Poston, J.T.",21554,T21,4,Waialae Country Club,6,70,1,9:30am,69,-1.431,-0.282,1.273,-0.295,0.692,-0.75,295.7,0.571,0.833,0.667,55.978,25.512,3,2,0,2,15,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Cink, Stewart",5665,T21,1,Waialae Country Club,6,70,1,7:40am,66,2.088,0.02,0.775,0.583,1.376,3.465,305.5,0.357,0.722,0.667,43.906,33.558,6,0,0,6,10,2,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Cink, Stewart",5665,T21,2,Waialae Country Club,6,70,10,12:20pm,68,1.506,0.526,0.57,-1.404,-0.308,1.194,303.7,0.429,0.611,0.714,65.993,27.634,4,5,0,5,10,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Cink, Stewart",5665,T21,3,Waialae Country Club,6,70,1,9:00am,67,-1.395,0.428,1.953,-0.263,2.119,0.724,308.0,0.5,0.722,0.6,60.152,19.345,3,6,0,6,9,3,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Cink, Stewart",5665,T21,4,Waialae Country Club,6,70,1,9:00am,68,-2.742,-0.264,1.845,1.426,3.003,0.25,310.1,0.643,0.889,0.667,44.638,21.196,2,1,0,3,14,1,0
pga,2023,2023,2023-01-15,Sony Open in Hawaii,6,"Yuan, Carl",17266,T21,1,Waialae Country Club,6,70,1,1:10pm,70,-1.537,0.536,-0.394,0.861,1.001,-0.535,303.1,0.714,0.778,0.4,48.554,25.598,2,2,0,3,12,3,0
