tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Hoge, Tom",15575,3,3,Waialae CC,6,70,1,12:55pm,64,1.682,0.31,2.214,0.201,2.726,4.408,292.6,0.429,0.833,1.0,33.117,19.926,6,3,0,6,12,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Hoge, Tom",15575,3,4,Waialae CC,6,70,1,11:20am,70,-0.436,-2.142,-0.729,1.479,-1.392,-1.829,299.8,0.857,0.889,0.2,,28.155,1,2,0,3,13,1,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T4,1,Waialae CC,6,70,1,12:10pm,64,3.294,0.246,0.882,0.784,1.914,5.208,297.0,0.643,0.722,0.667,24.527,35.736,4,0,0,8,8,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T4,2,Waialae CC,6,70,10,7:30am,63,3.194,0.751,1.095,1.182,3.029,6.224,294.5,0.714,0.778,0.833,61.164,21.275,4,1,1,6,10,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T4,3,Waialae CC,6,70,1,1:05pm,68,0.171,0.075,-0.294,0.456,0.237,0.408,296.5,0.571,0.722,0.714,69.067,26.507,2,1,0,3,14,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T4,4,Waialae CC,6,70,1,11:20am,70,-0.958,-1.603,-0.303,1.036,-0.87,-1.829,306.5,0.786,0.833,0.6,17.937,28.958,2,5,1,2,12,2,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,1,Waialae CC,6,70,10,7:50am,67,2.636,-1.388,1.016,-0.056,-0.428,2.208,288.8,0.429,0.667,0.625,36.892,29.614,4,2,0,6,10,1,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,2,Waialae CC,6,70,1,12:30pm,70,-2.244,0.019,-0.093,1.542,1.468,-0.776,297.2,0.643,0.778,0.833,120.382,30.352,3,6,0,2,14,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,3,Waialae CC,6,70,10,11:55am,63,2.225,0.261,2.264,0.657,3.183,5.408,293.6,0.429,0.722,0.833,28.641,20.815,5,1,1,6,10,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,4,Waialae CC,6,70,1,10:50am,65,1.94,-0.372,0.549,1.053,1.231,3.171,295.6,0.643,0.778,0.571,47.718,29.061,2,4,0,8,7,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stuard, Brian",13022,T4,1,Waialae CC,6,70,10,12:20pm,67,0.294,-0.317,1.022,1.208,1.914,2.208,284.0,0.929,0.778,0.5,255.887,26.106,4,3,0,6,10,1,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stuard, Brian",13022,T4,2,Waialae CC,6,70,1,7:40am,66,1.109,-0.095,1.141,1.068,2.114,3.224,278.7,0.929,0.833,0.8,13.049,30.864,2,0,0,4,14,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stuard, Brian",13022,T4,3,Waialae CC,6,70,1,12:35pm,67,3.074,-0.838,-1.521,0.694,-1.666,1.408,283.3,0.857,0.611,0.625,44.778,27.963,3,2,0,6,9,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stuard, Brian",13022,T4,4,Waialae CC,6,70,1,10:50am,65,2.927,-0.316,1.087,-0.527,0.244,3.171,283.4,0.786,0.722,0.667,51.024,23.057,3,1,0,6,11,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Woodland, Gary",12577,T7,1,Waialae CC,6,70,10,12:10pm,67,-0.217,0.157,2.746,-0.478,2.426,2.208,293.1,0.429,0.889,0.75,45.628,25.456,4,1,0,4,13,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Woodland, Gary",12577,T7,2,Waialae CC,6,70,1,7:30am,67,2.902,0.411,-1.145,0.055,-0.679,2.224,309.6,0.643,0.611,0.714,32.006,26.324,7,3,0,8,6,3,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Woodland, Gary",12577,T7,3,Waialae CC,6,70,1,12:15pm,68,1.976,-0.043,-3.003,1.479,-1.568,0.408,305.8,0.643,0.611,0.6,54.458,32.367,8,4,0,6,8,4,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Woodland, Gary",12577,T7,4,Waialae CC,6,70,1,10:00am,64,-0.974,1.953,2.298,0.893,5.146,4.171,307.8,0.5,0.889,1.0,51.67,21.219,6,1,1,6,9,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Martin, Ben",14007,T7,1,Waialae CC,6,70,1,8:20am,69,-1.864,1.078,2.475,-1.481,2.073,0.208,282.7,0.429,0.667,0.667,40.174,27.202,3,3,1,3,10,4,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Martin, Ben",14007,T7,2,Waialae CC,6,70,10,1:00pm,66,3.124,-0.021,-0.488,0.609,0.099,3.224,291.9,0.571,0.722,0.833,63.047,24.108,3,1,0,5,12,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Martin, Ben",14007,T7,3,Waialae CC,6,70,1,11:15am,66,2.074,0.17,0.591,-0.427,0.334,2.408,283.3,0.571,0.722,0.571,58.031,23.165,5,2,0,6,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Martin, Ben",14007,T7,4,Waialae CC,6,70,1,10:30am,65,0.142,-0.087,3.311,-0.195,3.029,3.171,286.3,0.571,0.833,0.5,46.377,23.782,2,1,0,6,11,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Schniederjans, Ollie",18662,T7,1,Waialae CC,6,70,10,7:10am,66,3.859,0.414,-0.25,-0.815,-0.651,3.208,287.2,0.357,0.556,0.889,43.13,34.445,5,4,0,6,11,0,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Schniederjans, Ollie",18662,T7,2,Waialae CC,6,70,1,11:50am,65,0.561,1.089,0.638,1.934,3.662,4.224,301.5,0.643,0.722,0.625,55.394,22.985,7,3,0,8,7,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Schniederjans, Ollie",18662,T7,3,Waialae CC,6,70,1,12:45pm,67,-0.667,0.546,0.461,1.068,2.076,1.408,292.5,0.643,0.778,0.333,46.726,25.08,3,2,1,5,8,4,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Schniederjans, Ollie",18662,T7,4,Waialae CC,6,70,1,11:00am,68,-0.871,-0.081,0.965,0.158,1.043,0.171,294.4,0.571,0.722,0.571,27.868,29.693,4,5,0,5,10,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Blaum, Ryan",9643,T10,1,Waialae CC,6,70,10,8:10am,66,0.633,0.698,1.3,0.575,2.575,3.208,294.6,0.429,1.0,1.0,37.536,33.017,2,0,0,4,14,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Blaum, Ryan",9643,T10,2,Waialae CC,6,70,1,12:50pm,68,-0.466,0.597,0.913,0.179,1.69,1.224,284.8,0.571,0.667,0.667,62.575,23.317,3,2,0,5,10,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Blaum, Ryan",9643,T10,3,Waialae CC,6,70,1,11:45am,68,0.051,0.393,-0.831,0.795,0.357,0.408,285.9,0.714,0.833,1.0,42.017,31.321,2,2,0,3,14,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Blaum, Ryan",9643,T10,4,Waialae CC,6,70,1,10:10am,65,-0.35,1.76,1.426,0.334,3.522,3.171,288.1,0.643,0.722,0.667,57.876,24.738,6,3,1,6,8,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T10,1,Waialae CC,6,70,10,7:40am,64,4.927,-0.138,1.255,-0.836,0.281,5.208,293.0,0.5,0.722,0.6,48.222,23.966,4,2,1,6,9,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T10,2,Waialae CC,6,70,1,12:20pm,67,1.318,-0.351,0.049,1.207,0.905,2.224,294.1,0.643,0.778,0.8,23.884,31.207,3,1,0,3,15,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T10,3,Waialae CC,6,70,1,12:45pm,65,0.25,1.091,0.664,1.402,3.158,3.408,296.3,0.786,0.833,0.833,48.747,25.048,3,1,1,4,12,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T10,4,Waialae CC,6,70,1,11:10am,71,-0.438,0.372,-2.175,-0.587,-2.39,-2.829,291.8,0.643,0.611,0.625,42.515,28.248,2,5,0,3,12,2,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T10,1,Waialae CC,6,70,1,7:40am,63,1.245,1.487,1.523,1.951,4.963,6.208,297.8,0.786,0.833,1.0,77.439,31.642,6,2,0,7,11,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T10,2,Waialae CC,6,70,10,12:20pm,67,1.614,1.638,0.132,-1.161,0.609,2.224,288.2,0.643,0.611,0.75,66.898,22.262,5,2,1,4,10,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T10,3,Waialae CC,6,70,1,12:55pm,67,-0.446,0.492,1.349,0.013,1.855,1.408,290.0,0.714,0.889,0.5,28.615,26.558,3,3,0,4,13,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T10,4,Waialae CC,6,70,1,11:10am,70,-2.072,2.634,-0.801,-1.589,0.244,-1.829,280.4,0.429,0.556,0.778,76.367,29.369,2,5,0,3,12,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Knox, Russell",13831,T10,1,Waialae CC,6,70,10,7:40am,69,-2.6,0.675,1.873,0.259,2.809,0.208,290.0,0.571,0.722,0.2,65.535,19.532,3,3,0,5,9,4,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Knox, Russell",13831,T10,2,Waialae CC,6,70,1,12:20pm,64,3.926,2.313,-0.721,-0.294,1.297,5.224,290.6,0.357,0.833,0.667,54.629,31.66,4,1,1,4,13,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Knox, Russell",13831,T10,3,Waialae CC,6,70,1,12:25pm,65,0.495,1.597,0.339,0.976,2.913,3.408,302.0,0.643,0.833,0.6,38.59,24.76,4,1,1,5,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Knox, Russell",13831,T10,4,Waialae CC,6,70,1,11:10am,69,-0.751,-0.011,0.021,-0.087,-0.077,-0.829,290.4,0.571,0.778,0.429,51.682,25.895,3,3,0,3,13,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kelly, Jerry",5151,T14,1,Waialae CC,6,70,1,12:50pm,66,-0.049,2.121,0.461,0.674,3.258,3.208,283.3,0.786,0.778,0.833,57.037,32.698,4,1,0,5,12,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kelly, Jerry",5151,T14,2,Waialae CC,6,70,10,8:10am,67,0.292,-0.399,2.307,0.023,1.931,2.224,283.1,0.643,0.778,0.667,69.447,18.4,5,2,0,4,13,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kelly, Jerry",5151,T14,3,Waialae CC,6,70,1,12:25pm,69,-1.244,1.075,0.05,-0.472,0.653,-0.592,282.5,0.571,0.722,0.571,27.489,26.373,2,4,0,4,11,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kelly, Jerry",5151,T14,4,Waialae CC,6,70,1,10:00am,66,-2.47,1.956,2.599,0.085,4.642,2.171,283.1,0.714,0.667,0.833,53.665,19.887,4,3,0,6,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Johnson, Zach",6986,T14,1,Waialae CC,6,70,1,12:30pm,63,2.226,0.621,2.792,0.567,3.982,6.208,294.9,0.571,0.889,1.0,29.313,20.693,5,1,0,7,11,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Johnson, Zach",6986,T14,2,Waialae CC,6,70,10,7:50am,67,0.588,0.139,1.383,0.112,1.635,2.224,283.9,0.571,0.778,0.4,54.453,26.313,4,5,1,3,12,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Johnson, Zach",6986,T14,3,Waialae CC,6,70,1,1:05pm,71,-1.036,-1.477,0.038,-0.115,-1.555,-2.592,289.2,0.571,0.611,0.5,34.102,24.591,2,5,0,3,12,2,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Johnson, Zach",6986,T14,4,Waialae CC,6,70,1,10:20am,67,-1.028,0.123,1.217,0.858,2.2,1.171,294.5,0.571,0.778,0.6,83.728,19.902,3,5,0,5,11,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Thomas, Justin",14139,T14,1,Waialae CC,6,70,1,12:40pm,67,0.56,0.124,0.753,0.769,1.648,2.208,301.5,0.571,0.667,0.889,28.522,21.97,4,0,0,3,15,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Thomas, Justin",14139,T14,2,Waialae CC,6,70,10,8:00am,67,0.294,-0.893,1.991,0.831,1.929,2.224,300.3,0.643,0.722,0.5,71.492,21.044,4,3,1,4,10,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Thomas, Justin",14139,T14,3,Waialae CC,6,70,1,11:55am,66,0.235,0.59,0.636,0.946,2.173,2.408,307.3,0.571,0.722,0.857,24.954,27.358,6,5,1,5,9,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Thomas, Justin",14139,T14,4,Waialae CC,6,70,1,11:00am,68,-0.932,-0.119,1.162,0.06,1.104,0.171,299.8,0.5,0.667,0.571,103.962,21.389,3,4,0,3,14,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Berger, Daniel",17606,T14,1,Waialae CC,6,70,10,8:00am,67,0.353,1.035,0.095,0.723,1.855,2.208,294.6,0.643,0.722,0.625,39.616,26.43,4,4,1,2,14,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Berger, Daniel",17606,T14,2,Waialae CC,6,70,1,12:40pm,68,0.054,0.098,0.573,0.497,1.169,1.224,291.2,0.571,0.722,0.333,60.78,21.636,4,2,1,5,8,3,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Berger, Daniel",17606,T14,3,Waialae CC,6,70,1,11:25am,69,0.051,-1.562,0.502,0.417,-0.643,-0.592,294.8,0.5,0.722,0.5,29.746,29.82,4,3,0,4,11,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Berger, Daniel",17606,T14,4,Waialae CC,6,70,10,9:30am,64,1.545,1.198,0.76,0.666,2.626,4.171,295.4,0.5,0.722,0.857,33.232,23.22,4,3,0,7,10,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Dufner, Jason",7301,T18,1,Waialae CC,6,70,1,12:40pm,69,-0.477,0.115,-0.854,1.424,0.686,0.208,301.2,0.571,0.667,0.6,131.452,20.181,3,6,0,5,9,4,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Dufner, Jason",7301,T18,2,Waialae CC,6,70,10,8:00am,65,0.5,0.248,2.792,0.682,3.723,4.224,293.8,0.786,0.833,1.0,51.181,22.125,2,2,0,6,11,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Dufner, Jason",7301,T18,3,Waialae CC,6,70,1,11:55am,69,0.956,-2.429,0.441,0.44,-1.548,-0.592,298.4,0.643,0.778,0.429,26.073,29.005,1,4,0,4,13,0,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Dufner, Jason",7301,T18,4,Waialae CC,6,70,1,9:30am,66,2.472,-0.009,-0.542,0.25,-0.301,2.171,303.0,0.5,0.556,0.667,84.182,23.108,5,2,0,6,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Reavie, Chez",7961,T18,1,Waialae CC,6,70,10,11:40am,68,0.658,-0.075,0.848,-0.223,0.55,1.208,289.0,0.571,0.667,0.571,76.284,25.507,5,3,0,5,10,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Reavie, Chez",7961,T18,2,Waialae CC,6,70,1,7:00am,69,-3.822,-0.217,3.547,0.716,4.046,0.224,285.1,0.643,0.833,0.667,40.07,17.764,6,6,0,4,11,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Reavie, Chez",7961,T18,3,Waialae CC,6,70,10,11:25am,65,-0.576,0.359,2.284,1.341,3.985,3.408,292.1,0.857,0.833,0.667,32.894,22.399,4,2,0,6,11,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Reavie, Chez",7961,T18,4,Waialae CC,6,70,1,10:10am,67,-0.837,0.453,1.437,0.117,2.009,1.171,287.9,0.643,0.833,0.75,65.462,23.262,1,3,0,5,11,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kataoka, Daisuke",11195,T18,1,Waialae CC,6,70,1,8:30am,65,2.986,0.745,0.391,0.084,1.222,4.208,285.8,0.643,0.611,0.875,47.228,29.458,4,4,0,6,11,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kataoka, Daisuke",11195,T18,2,Waialae CC,6,70,10,1:10pm,68,1.303,0.535,0.059,-0.674,-0.08,1.224,284.3,0.571,0.611,0.75,58.443,22.715,2,3,0,4,12,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kataoka, Daisuke",11195,T18,3,Waialae CC,6,70,1,12:15pm,69,2.026,-2.061,-0.337,-0.218,-2.618,-0.592,276.6,0.571,0.611,0.6,65.252,28.715,4,6,0,5,11,1,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Kataoka, Daisuke",11195,T18,4,Waialae CC,6,70,1,10:00am,67,0.176,1.37,0.188,-0.564,0.995,1.171,281.1,0.643,0.722,1.0,72.603,30.914,3,4,0,6,9,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Spieth, Jordan",14636,T18,1,Waialae CC,6,70,10,8:00am,69,0.244,-0.093,0.23,-0.173,-0.036,0.208,295.9,0.5,0.833,0.5,58.652,19.215,4,7,0,8,6,3,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Spieth, Jordan",14636,T18,2,Waialae CC,6,70,1,12:40pm,68,-0.864,-0.706,1.11,1.684,2.088,1.224,302.7,0.714,0.833,0.25,66.608,20.753,2,0,0,4,12,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Spieth, Jordan",14636,T18,3,Waialae CC,6,70,10,12:05pm,66,-1.428,0.411,2.426,0.999,3.837,2.408,310.9,0.429,0.889,0.75,24.418,22.978,3,1,0,4,14,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Spieth, Jordan",14636,T18,4,Waialae CC,6,70,1,9:30am,66,0.39,0.153,0.372,1.254,1.781,2.171,308.9,0.571,0.833,0.5,29.907,21.686,3,1,0,5,12,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Smith, Cameron",15856,T18,1,Waialae CC,6,70,1,7:50am,66,1.273,1.41,-0.599,1.123,1.935,3.208,296.9,0.714,0.722,0.5,75.21,23.952,6,2,0,6,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Smith, Cameron",15856,T18,2,Waialae CC,6,70,10,12:30pm,67,0.389,-0.457,0.887,1.404,1.834,2.224,307.5,0.643,0.778,0.4,52.241,21.796,6,1,0,5,11,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Smith, Cameron",15856,T18,3,Waialae CC,6,70,1,12:25pm,66,2.058,-0.17,-0.238,0.759,0.35,2.408,299.7,0.5,0.778,0.571,60.975,26.838,4,2,0,6,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Smith, Cameron",15856,T18,4,Waialae CC,6,70,1,11:00am,70,-0.49,0.11,0.566,-2.015,-1.338,-1.829,294.9,0.357,0.611,0.75,50.053,23.292,2,4,0,3,12,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Cook, Austin",18579,T18,1,Waialae CC,6,70,1,7:50am,67,-0.112,0.662,0.925,0.732,2.321,2.208,292.3,0.643,0.889,1.0,40.537,26.683,3,3,0,3,15,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Cook, Austin",18579,T18,2,Waialae CC,6,70,10,12:30pm,71,-4.672,0.406,1.021,1.468,2.896,-1.776,293.1,0.786,0.722,0.5,60.182,21.776,6,7,0,5,7,6,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Cook, Austin",18579,T18,3,Waialae CC,6,70,10,12:45pm,65,3.048,0.406,-0.813,0.767,0.36,3.408,295.6,0.643,0.722,0.714,69.711,25.381,4,1,0,7,9,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Cook, Austin",18579,T18,4,Waialae CC,6,70,1,9:20am,66,3.508,-0.634,0.299,-1.002,-1.337,2.171,288.6,0.643,0.611,0.857,22.322,26.179,4,4,0,4,14,0,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Gooch, Talor",18580,T18,1,Waialae CC,6,70,1,8:30am,64,2.906,1.156,1.349,-0.204,2.302,5.208,289.3,0.429,0.778,0.4,46.236,19.167,6,0,0,8,8,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Gooch, Talor",18580,T18,2,Waialae CC,6,70,10,1:10pm,66,1.919,0.455,1.158,-0.309,1.304,3.224,284.5,0.429,0.611,0.75,45.017,27.163,4,2,0,6,10,2,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Gooch, Talor",18580,T18,3,Waialae CC,6,70,1,12:55pm,70,-0.601,-0.793,-0.877,0.681,-0.99,-1.592,291.4,0.643,0.611,0.571,44.971,19.633,2,4,0,3,12,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Gooch, Talor",18580,T18,4,Waialae CC,6,70,1,10:40am,69,1.115,0.645,-2.763,0.173,-1.944,-0.829,286.7,0.571,0.444,0.667,47.602,38.46,5,4,0,4,11,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Byrd, Jonathan",6931,T25,1,Waialae CC,6,70,10,7:20am,68,1.365,0.71,0.168,-1.036,-0.157,1.208,292.6,0.357,0.611,0.857,47.661,38.838,2,2,0,3,14,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Byrd, Jonathan",6931,T25,2,Waialae CC,6,70,1,12:00pm,68,-0.02,0.207,2.026,-0.989,1.244,1.224,289.6,0.643,0.889,0.75,79.135,26.768,3,2,0,5,11,1,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Byrd, Jonathan",6931,T25,3,Waialae CC,6,70,10,11:15am,67,1.197,-1.037,1.072,0.176,0.211,1.408,287.4,0.5,0.722,0.5,100.481,19.996,3,3,0,6,10,1,1
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Byrd, Jonathan",6931,T25,4,Waialae CC,6,70,1,9:50am,67,0.683,0.424,-0.134,0.197,0.488,1.171,289.6,0.643,0.778,0.833,69.792,30.529,2,1,0,4,13,1,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Piercy, Scott",7899,T25,1,Waialae CC,6,70,1,11:50am,69,-2.088,2.031,0.232,0.032,2.297,0.208,292.2,0.714,0.611,0.429,70.063,25.456,4,4,0,6,7,5,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Piercy, Scott",7899,T25,2,Waialae CC,6,70,10,7:10am,67,-2.842,-1.039,4.863,1.242,5.066,2.224,297.3,0.643,0.944,0.6,26.401,18.333,3,4,0,6,9,3,0
pga,2018,2018,2018-01-14,Sony Open in Hawaii,6,"Piercy, Scott",7899,T25,3,Waialae CC,6,70,1,11:05am,65,0.544,1.229,0.7,0.934,2.864,3.408,296.0,0.571,0.778,0.571,57.368,26.313,3,1,0,8,7,3,0
