tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Stuard, Brian",13022,T8,4,Waialae Country Club,6,70,1,11:50am,66,0.609,0.58,1.109,-0.115,1.574,2.183,275.3,0.714,0.833,1.0,21.985,28.628,0,1,1,2,15,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,1,Waialae Country Club,6,70,1,12:40pm,69,0.169,0.125,1.221,-0.877,0.47,0.639,295.0,0.5,0.611,0.667,43.358,21.646,1,2,0,3,13,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,2,Waialae Country Club,6,70,10,8:00am,66,1.802,0.476,0.676,-0.052,1.101,2.903,285.8,0.5,0.778,0.667,55.12,27.823,4,1,0,5,12,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,3,Waialae Country Club,6,70,1,11:50am,64,1.442,0.272,1.3,1.307,2.879,4.321,301.7,0.571,0.889,1.0,32.112,27.146,4,1,0,6,12,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Howell III, Charles",6892,T8,4,Waialae Country Club,6,70,1,12:00pm,66,1.692,-0.379,-0.047,0.917,0.491,2.183,298.6,0.714,0.778,0.5,66.008,25.308,2,1,0,6,10,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kang, Sung",7881,T10,1,Waialae Country Club,6,70,10,11:50am,70,-0.214,0.636,-0.113,-0.671,-0.147,-0.361,282.6,0.571,0.667,0.571,53.568,31.7,1,3,0,3,12,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kang, Sung",7881,T10,2,Waialae Country Club,6,70,1,7:10am,67,-0.95,0.677,1.721,0.454,2.853,1.903,291.0,0.571,0.889,0.333,91.86,20.113,4,2,0,4,13,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kang, Sung",7881,T10,3,Waialae Country Club,6,70,10,11:00am,65,1.604,0.631,1.425,-0.339,1.717,3.321,293.9,0.429,0.722,0.714,40.532,21.941,4,1,0,6,11,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kang, Sung",7881,T10,4,Waialae Country Club,6,70,1,11:20am,64,2.76,2.354,-0.098,-0.833,1.423,4.183,292.7,0.429,0.611,1.0,59.038,25.66,5,4,1,4,13,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Munoz, Sebastian",20770,T10,1,Waialae Country Club,6,70,1,1:20pm,68,-0.838,3.089,-0.752,0.139,2.477,1.639,287.1,0.571,0.611,0.75,62.527,22.477,4,2,0,5,11,1,1
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Munoz, Sebastian",20770,T10,2,Waialae Country Club,6,70,10,8:40am,65,2.774,-0.337,0.861,0.604,1.129,3.903,286.5,0.5,0.778,0.4,33.8,30.647,5,0,1,5,10,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Munoz, Sebastian",20770,T10,3,Waialae Country Club,6,70,1,12:30pm,68,-0.294,0.162,-0.69,1.143,0.615,0.321,289.8,0.786,0.778,0.75,78.665,32.761,3,2,0,4,12,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Munoz, Sebastian",20770,T10,4,Waialae Country Club,6,70,1,11:20am,65,2.399,0.505,-0.504,0.783,0.784,3.183,295.3,0.714,0.778,1.0,51.813,28.345,3,3,0,5,13,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"DeChambeau, Bryson",19841,T10,1,Waialae Country Club,6,70,10,8:00am,69,-2.297,0.787,0.605,1.543,2.936,0.639,289.6,0.786,0.611,0.714,39.108,28.822,5,3,0,4,11,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"DeChambeau, Bryson",19841,T10,2,Waialae Country Club,6,70,1,12:40pm,67,-0.058,-0.643,1.426,1.177,1.961,1.903,294.9,0.571,0.833,0.4,59.646,23.076,3,4,0,6,9,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"DeChambeau, Bryson",19841,T10,3,Waialae Country Club,6,70,10,10:50am,63,0.791,-0.514,3.9,1.144,4.53,5.321,306.1,0.571,0.778,0.75,24.25,16.459,8,4,0,8,9,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"DeChambeau, Bryson",19841,T10,4,Waialae Country Club,6,70,1,12:10pm,67,0.107,1.213,-1.139,1.002,1.076,1.183,299.0,0.571,0.667,0.75,33.228,32.45,3,2,0,5,11,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,1,Waialae Country Club,6,70,10,7:50am,67,0.16,0.645,1.622,0.211,2.479,2.639,283.3,0.643,0.778,1.0,57.193,28.269,2,3,0,3,15,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,2,Waialae Country Club,6,70,1,12:30pm,68,-0.746,1.206,0.257,0.185,1.649,0.903,287.1,0.643,0.611,0.625,81.189,30.453,2,6,1,5,7,5,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,3,Waialae Country Club,6,70,1,11:20am,67,1.674,0.43,-1.307,0.524,-0.353,1.321,292.7,0.571,0.611,0.667,63.691,29.101,3,3,0,4,13,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,4,Waialae Country Club,6,70,1,11:10am,65,2.055,0.076,1.231,-0.179,1.128,3.183,285.7,0.429,0.889,0.333,55.474,27.239,3,3,0,5,13,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Reed, Patrick",14838,T13,1,Waialae Country Club,6,70,10,7:50am,68,1.021,-1.668,1.29,0.995,0.618,1.639,297.5,0.857,0.667,0.667,41.463,27.146,4,5,0,4,12,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Reed, Patrick",14838,T13,2,Waialae Country Club,6,70,1,12:30pm,66,2.052,0.099,0.418,0.333,0.851,2.903,297.5,0.429,0.722,1.0,50.949,25.629,4,3,0,4,14,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Reed, Patrick",14838,T13,3,Waialae Country Club,6,70,1,12:10pm,68,-0.443,2.131,-2.155,0.788,0.764,0.321,306.2,0.429,0.611,0.889,33.401,33.867,2,2,0,3,14,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Reed, Patrick",14838,T13,4,Waialae Country Club,6,70,1,11:00am,65,3.044,-0.657,1.366,-0.57,0.139,3.183,285.6,0.5,0.667,0.833,42.922,28.837,5,1,0,6,11,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Potter, Jr., Ted",8769,T13,1,Waialae Country Club,6,70,10,12:30pm,66,0.283,0.668,1.593,1.094,3.356,3.639,289.9,0.714,0.778,0.8,44.657,26.869,3,0,0,5,12,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Potter, Jr., Ted",8769,T13,2,Waialae Country Club,6,70,1,7:50am,65,1.547,-0.107,2.337,0.125,2.356,3.903,295.0,0.5,0.889,0.4,40.063,21.495,6,4,0,7,10,0,1
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Potter, Jr., Ted",8769,T13,3,Waialae Country Club,6,70,1,12:50pm,68,0.173,-0.765,1.962,-1.049,0.148,0.321,288.7,0.357,0.778,0.6,51.653,25.975,4,4,0,3,14,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Potter, Jr., Ted",8769,T13,4,Waialae Country Club,6,70,1,11:50am,68,-2.714,0.089,2.337,0.471,2.897,0.183,297.0,0.571,0.833,0.5,34.207,27.049,6,6,0,6,10,1,1
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Thomas, Justin",14139,T16,1,Waialae Country Club,6,70,1,12:40pm,67,-1.478,1.42,1.621,1.075,4.117,2.639,305.9,0.571,0.889,0.333,43.797,22.397,7,3,2,3,9,4,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Thomas, Justin",14139,T16,2,Waialae Country Club,6,70,10,8:00am,68,0.547,-1.084,0.716,0.723,0.356,0.903,298.6,0.5,0.611,0.667,30.533,28.367,5,4,0,5,10,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Thomas, Justin",14139,T16,3,Waialae Country Club,6,70,1,11:40am,67,0.318,0.555,0.96,-0.512,1.003,1.321,296.8,0.429,0.722,0.667,25.258,27.828,4,4,0,5,11,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Thomas, Justin",14139,T16,4,Waialae Country Club,6,70,1,11:10am,66,0.867,-0.032,2.411,-1.063,1.316,2.183,291.4,0.429,0.833,0.333,31.416,25.14,4,2,0,6,10,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T16,1,Waialae Country Club,6,70,1,11:50am,68,-0.363,0.747,0.673,0.581,2.002,1.639,296.2,0.5,0.722,0.571,35.955,31.417,5,3,0,5,10,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T16,2,Waialae Country Club,6,70,10,7:10am,65,-1.847,0.718,4.496,0.535,5.75,3.903,288.8,0.429,0.833,0.8,50.717,16.162,7,4,2,2,13,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T16,3,Waialae Country Club,6,70,1,12:40pm,63,1.268,1.667,1.345,1.041,4.053,5.321,305.1,0.571,0.833,1.0,51.001,19.422,5,0,0,7,11,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T16,4,Waialae Country Club,6,70,1,12:20pm,72,-1.948,-0.076,-2.204,0.411,-1.869,-3.817,297.3,0.5,0.611,0.5,72.523,38.507,3,3,0,2,12,4,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Im, Sungjae",17488,T16,1,Waialae Country Club,6,70,1,12:50pm,71,-2.939,0.2,-0.435,1.812,1.578,-1.361,301.8,0.786,0.889,0.25,71.321,27.834,3,6,0,3,11,4,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Im, Sungjae",17488,T16,2,Waialae Country Club,6,70,10,8:10am,64,3.728,0.25,-0.553,1.477,1.175,4.903,298.3,0.643,0.889,1.0,35.375,31.531,5,1,0,6,12,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Im, Sungjae",17488,T16,3,Waialae Country Club,6,70,1,11:40am,65,1.906,-0.498,1.107,0.806,1.415,3.321,306.8,0.429,0.667,0.571,51.711,17.819,6,1,1,6,8,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Im, Sungjae",17488,T16,4,Waialae Country Club,6,70,1,11:40am,68,0.065,-0.058,-0.341,0.517,0.118,0.183,300.6,0.643,0.722,0.5,80.623,27.773,4,0,0,5,10,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Snedeker, Brandt",8820,T16,1,Waialae Country Club,6,70,10,7:40am,66,1.575,0.604,1.253,0.206,2.064,3.639,284.0,0.643,0.778,0.8,24.533,34.929,2,1,0,5,12,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Snedeker, Brandt",8820,T16,2,Waialae Country Club,6,70,1,12:20pm,69,0.114,0.654,0.484,-1.35,-0.211,-0.097,276.6,0.357,0.667,0.75,73.501,27.842,2,0,0,3,13,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Snedeker, Brandt",8820,T16,3,Waialae Country Club,6,70,1,11:20am,65,2.462,0.532,0.627,-0.3,0.859,3.321,291.3,0.429,0.778,1.0,41.595,25.534,3,0,0,5,13,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Snedeker, Brandt",8820,T16,4,Waialae Country Club,6,70,1,11:40am,68,2.414,-0.994,1.338,-2.575,-2.231,0.183,279.8,0.5,0.5,0.818,63.708,23.398,4,2,0,6,9,2,1
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Poston, J.T.",21554,T20,1,Waialae Country Club,6,70,10,7:10am,68,2.207,-0.289,-0.523,0.243,-0.568,1.639,285.2,0.571,0.611,0.625,31.42,31.706,5,3,0,5,11,1,1
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Poston, J.T.",21554,T20,2,Waialae Country Club,6,70,1,11:50am,66,1.544,0.173,-0.081,1.266,1.359,2.903,295.8,0.714,0.667,0.5,52.495,29.674,4,1,0,6,10,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Poston, J.T.",21554,T20,3,Waialae Country Club,6,70,1,12:10pm,69,-0.747,-0.231,1.079,-0.78,0.068,-0.679,285.4,0.5,0.556,0.778,50.694,20.677,1,2,0,2,15,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Poston, J.T.",21554,T20,4,Waialae Country Club,6,70,1,10:30am,66,0.855,2.601,-0.832,-0.441,1.328,2.183,283.1,0.571,0.667,1.0,58.275,26.057,2,0,1,2,15,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Cink, Stewart",5665,T20,1,Waialae Country Club,6,70,10,12:20pm,68,-0.337,0.988,0.192,0.795,1.976,1.639,296.3,0.571,0.722,1.0,44.34,26.071,4,0,0,2,16,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Cink, Stewart",5665,T20,2,Waialae Country Club,6,70,1,7:40am,62,2.89,2.604,-0.079,1.487,4.013,6.903,303.1,0.643,0.778,0.6,17.126,30.301,11,3,0,9,8,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Cink, Stewart",5665,T20,3,Waialae Country Club,6,70,1,12:50pm,70,-0.172,0.166,-1.229,-0.444,-1.507,-1.679,295.3,0.357,0.667,0.667,56.385,32.584,2,6,0,3,12,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Cink, Stewart",5665,T20,4,Waialae Country Club,6,70,1,11:30am,69,-0.147,1.321,-2.057,0.066,-0.67,-0.817,296.0,0.357,0.5,0.6,54.544,38.613,4,3,1,2,12,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Gay, Brian",5951,T22,1,Waialae Country Club,6,70,10,11:40am,67,1.259,0.315,0.523,0.541,1.38,2.639,287.2,0.714,0.889,0.667,47.83,32.651,3,3,0,5,11,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Gay, Brian",5951,T22,2,Waialae Country Club,6,70,1,7:00am,69,1.698,-0.128,-2.015,0.347,-1.795,-0.097,289.2,0.5,0.722,0.429,31.767,39.999,4,4,0,4,11,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Gay, Brian",5951,T22,3,Waialae Country Club,6,70,1,11:10am,68,3.385,-0.224,-2.151,-0.689,-3.064,0.321,296.7,0.286,0.556,0.7,44.178,37.953,2,5,0,6,8,4,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Gay, Brian",5951,T22,4,Waialae Country Club,6,70,10,10:40am,66,4.547,-0.313,-2.163,0.112,-2.364,2.183,291.2,0.643,0.556,0.818,61.247,36.162,7,4,0,6,10,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"English, Harris",14577,T22,1,Waialae Country Club,6,70,10,7:00am,68,2.793,0.31,0.911,-2.376,-1.154,1.639,272.3,0.214,0.611,0.667,39.812,33.875,3,4,1,3,11,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"English, Harris",14577,T22,2,Waialae Country Club,6,70,1,11:40am,68,0.731,1.607,-0.183,-1.253,0.172,0.903,293.5,0.5,0.611,0.714,35.483,31.806,4,1,1,4,9,4,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"English, Harris",14577,T22,3,Waialae Country Club,6,70,1,10:50am,67,0.025,1.623,0.059,-0.386,1.296,1.321,287.1,0.5,0.778,0.833,45.711,27.801,1,1,0,4,13,1,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"English, Harris",14577,T22,4,Waialae Country Club,6,70,1,11:00am,67,-0.073,0.267,0.068,0.921,1.256,1.183,294.4,0.786,0.833,0.333,52.143,31.668,4,2,1,3,12,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T22,1,Waialae Country Club,6,70,10,12:40pm,70,-3.282,0.314,2.568,0.038,2.921,-0.361,286.7,0.571,0.778,0.6,33.862,23.713,3,4,0,4,10,4,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T22,2,Waialae Country Club,6,70,1,8:00am,68,0.288,-0.05,1.068,-0.404,0.615,0.903,292.0,0.5,0.778,0.667,29.288,29.345,3,2,0,4,12,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T22,3,Waialae Country Club,6,70,10,12:20pm,63,2.384,0.507,1.489,0.941,2.937,5.321,288.7,0.786,0.833,0.5,33.893,24.775,5,2,0,9,7,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T22,4,Waialae Country Club,6,70,1,11:20am,69,-0.695,-0.738,0.263,0.353,-0.122,-0.817,287.4,0.571,0.722,0.5,86.961,21.18,3,4,0,3,13,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T22,1,Waialae Country Club,6,70,10,7:30am,73,0.042,-1.273,-1.856,-0.275,-3.403,-3.361,289.2,0.5,0.556,0.75,106.66,27.273,2,4,0,0,16,1,1
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T22,2,Waialae Country Club,6,70,1,12:10pm,64,1.099,0.54,1.994,1.269,3.804,4.903,298.9,0.714,0.833,0.75,44.163,20.916,6,1,1,4,13,0,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T22,3,Waialae Country Club,6,70,10,11:30am,68,-1.716,1.416,0.243,0.378,2.037,0.321,290.1,0.5,0.778,0.5,48.177,25.049,4,4,0,5,10,3,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Stanley, Kyle",12069,T22,4,Waialae Country Club,6,70,10,11:10am,65,2.353,0.115,1.049,-0.334,0.83,3.183,286.0,0.571,0.722,0.8,85.933,23.14,2,0,0,7,9,2,0
pga,2019,2019,2019-01-13,Sony Open in Hawaii,6,"Armour, Ryan",8469,T22,1,Waialae Country Club,6,70,1,7:30am,72,-1.17,1.284,-1.409,-1.067,-1.191,-2.361,277.4,0.571,0.556,0.75,62.711,36.941,2,4,0,2,12,4,0
