tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Henley, Russell",14578,T4,2,Waialae Country Club,6,70,10,1:00pm,66,0.004,2.143,0.33,-0.122,2.35,2.354,283.7,0.5,0.667,0.857,69.894,29.037,4,2,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Henley, Russell",14578,T4,3,Waialae Country Club,6,70,1,10:30am,66,-0.19,1.653,0.348,0.713,2.714,2.524,289.6,0.714,0.611,0.75,84.253,25.249,7,4,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Henley, Russell",14578,T4,4,Waialae Country Club,6,70,1,9:10am,63,2.733,0.557,1.513,0.097,2.168,4.901,285.7,0.571,0.778,0.75,24.791,25.114,5,2,1,6,10,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Yuan, Carl",17266,T4,1,Waialae Country Club,6,70,10,1:10pm,66,2.29,-0.269,0.747,1.204,1.682,3.972,292.3,0.643,0.722,0.778,38.925,32.476,4,2,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Yuan, Carl",17266,T4,2,Waialae Country Club,6,70,1,8:30am,65,-0.441,-0.299,2.575,1.52,3.796,3.354,300.7,0.714,0.778,0.8,22.411,27.767,7,3,0,6,11,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Yuan, Carl",17266,T4,3,Waialae Country Club,6,70,1,12:20pm,70,-1.198,0.786,-1.524,0.461,-0.277,-1.476,302.3,0.714,0.722,0.75,38.361,25.784,2,4,0,2,14,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Yuan, Carl",17266,T4,4,Waialae Country Club,6,70,1,8:50am,63,2.539,1.057,-0.012,1.317,2.362,4.901,297.8,0.643,0.667,0.714,41.025,19.643,6,3,1,6,10,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Poston, J.T.",21554,6,1,Waialae Country Club,6,70,10,12:20pm,70,-0.795,0.974,-0.526,0.319,0.767,-0.028,287.3,0.571,0.667,0.75,78.177,33.197,1,2,0,2,14,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Poston, J.T.",21554,6,2,Waialae Country Club,6,70,1,7:40am,66,-0.203,1.123,0.265,1.17,2.557,2.354,290.6,0.786,0.778,0.833,114.397,20.754,6,4,0,5,12,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Poston, J.T.",21554,6,3,Waialae Country Club,6,70,1,10:10am,68,1.226,0.261,0.875,-1.837,-0.702,0.524,285.2,0.357,0.667,0.714,54.209,30.45,4,3,0,5,11,1,1
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Poston, J.T.",21554,6,4,Waialae Country Club,6,70,1,7:50am,61,3.682,0.679,1.986,0.554,3.219,6.901,293.7,0.571,0.889,1.0,40.121,21.716,1,0,1,7,10,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pavon, Matthieu",19960,T7,1,Waialae Country Club,6,70,10,8:50am,66,2.438,-0.22,1.17,0.584,1.534,3.972,292.8,0.571,0.667,0.667,58.027,26.358,5,1,1,3,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pavon, Matthieu",19960,T7,2,Waialae Country Club,6,70,1,1:30pm,66,0.64,-0.552,2.028,0.238,1.714,2.354,298.9,0.429,0.833,0.25,43.978,24.625,3,1,0,7,8,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pavon, Matthieu",19960,T7,3,Waialae Country Club,6,70,1,11:40am,67,-0.27,0.356,1.003,0.436,1.795,1.524,297.8,0.429,0.889,0.6,55.463,22.508,4,3,0,4,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pavon, Matthieu",19960,T7,4,Waialae Country Club,6,70,1,9:40am,67,0.312,0.201,0.152,0.237,0.589,0.901,297.1,0.429,0.667,0.75,32.938,28.061,2,1,1,2,14,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T7,1,Waialae Country Club,6,70,1,12:20pm,71,-0.197,-0.764,-0.292,0.225,-0.831,-1.028,285.2,0.643,0.778,0.667,44.152,28.564,2,4,1,1,13,2,1
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T7,2,Waialae Country Club,6,70,10,7:40am,66,2.309,-0.159,0.684,-0.479,0.045,2.354,285.3,0.643,0.722,0.6,71.323,27.175,4,4,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T7,3,Waialae Country Club,6,70,10,10:50am,63,4.686,-0.12,1.294,-0.335,0.839,5.524,284.6,0.714,0.667,0.833,48.577,28.235,5,4,0,8,9,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Grillo, Emiliano",12808,T7,4,Waialae Country Club,6,70,1,9:30am,66,2.091,-0.136,0.89,-0.944,-0.19,1.901,284.8,0.571,0.778,0.833,37.17,29.405,1,2,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,1,Waialae Country Club,6,70,10,8:10am,69,0.829,0.063,0.252,-0.172,0.143,0.972,277.9,0.5,0.667,0.571,100.569,24.836,3,2,1,2,12,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,2,Waialae Country Club,6,70,1,12:50pm,67,0.415,-0.319,2.711,-1.453,0.939,1.354,287.3,0.357,0.889,0.667,37.314,24.655,3,4,0,4,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,3,Waialae Country Club,6,70,10,10:30am,65,0.425,0.086,2.341,0.672,3.099,3.524,284.6,0.714,0.778,0.833,34.254,26.424,5,0,0,6,11,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Taylor, Nick",13126,T7,4,Waialae Country Club,6,70,1,9:10am,65,1.505,0.689,0.998,-0.291,1.396,2.901,291.3,0.357,0.667,0.75,57.396,33.84,5,3,0,6,11,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pendrith, Taylor",17780,T10,1,Waialae Country Club,6,70,10,1:00pm,69,-0.368,0.722,-0.024,0.642,1.34,0.972,305.4,0.286,0.667,0.75,45.48,32.026,1,0,0,2,15,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pendrith, Taylor",17780,T10,2,Waialae Country Club,6,70,1,8:20am,67,1.497,-0.442,0.938,-0.638,-0.143,1.354,287.7,0.357,0.778,0.4,90.32,21.563,5,0,0,5,11,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pendrith, Taylor",17780,T10,3,Waialae Country Club,6,70,10,10:10am,66,2.593,0.508,1.622,-2.198,-0.068,2.524,296.0,0.214,0.722,0.833,42.637,26.519,5,2,0,4,14,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Pendrith, Taylor",17780,T10,4,Waialae Country Club,6,70,1,8:40am,65,1.395,-0.537,0.341,1.703,1.507,2.901,307.3,0.714,0.889,1.0,44.314,24.381,2,1,0,5,13,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"English, Harris",14577,T10,1,Waialae Country Club,6,70,10,12:40pm,66,2.52,0.229,0.372,0.851,1.453,3.972,302.0,0.714,0.667,0.625,55.276,29.727,4,3,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"English, Harris",14577,T10,2,Waialae Country Club,6,70,1,8:00am,67,-0.17,-0.348,0.846,1.027,1.524,1.354,296.6,0.714,0.778,0.6,110.605,19.281,4,4,0,5,11,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"English, Harris",14577,T10,3,Waialae Country Club,6,70,1,11:40am,70,-0.696,0.672,-1.957,0.506,-0.779,-1.476,297.7,0.571,0.722,0.429,71.317,37.739,3,1,0,3,12,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"English, Harris",14577,T10,4,Waialae Country Club,6,70,1,7:50am,64,2.847,-1.297,1.249,1.102,1.054,3.901,298.0,0.714,0.833,0.667,26.435,22.956,4,1,0,7,10,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Putnam, Andrew",14704,T10,1,Waialae Country Club,6,70,1,8:10am,68,1.67,0.69,-1.213,0.825,0.302,1.972,280.4,0.714,0.722,0.833,70.174,36.158,1,0,0,2,16,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Putnam, Andrew",14704,T10,2,Waialae Country Club,6,70,10,12:50pm,65,3.099,-0.146,-0.028,0.43,0.256,3.354,278.8,0.857,0.778,1.0,41.641,29.626,2,0,0,5,13,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Putnam, Andrew",14704,T10,3,Waialae Country Club,6,70,1,11:30am,70,-0.139,0.641,-0.657,-1.32,-1.337,-1.476,278.6,0.5,0.722,0.667,69.788,28.435,2,2,0,3,12,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Putnam, Andrew",14704,T10,4,Waialae Country Club,6,70,1,7:50am,64,1.728,1.302,0.268,0.604,2.174,3.901,282.9,0.714,0.667,1.0,176.955,26.593,4,1,0,6,12,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Cole, Eric",21756,T13,1,Waialae Country Club,6,70,1,12:30pm,66,3.66,-0.784,0.682,0.414,0.313,3.972,286.4,0.714,0.722,0.8,50.048,24.904,5,4,0,4,14,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Cole, Eric",21756,T13,2,Waialae Country Club,6,70,10,7:50am,72,0.262,-1.833,-1.714,-0.361,-3.908,-3.646,286.3,0.5,0.556,0.583,33.713,44.041,1,6,0,1,14,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Cole, Eric",21756,T13,3,Waialae Country Club,6,70,10,11:30am,64,0.013,1.745,1.373,1.394,4.512,4.524,292.9,0.786,0.833,1.0,73.918,26.177,5,2,0,6,12,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Cole, Eric",21756,T13,4,Waialae Country Club,6,70,1,8:30am,66,-0.362,-0.833,1.029,2.067,2.263,1.901,304.8,0.786,0.722,0.857,58.713,19.379,2,2,0,5,12,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Hatton, Tyrrell",14796,T13,1,Waialae Country Club,6,70,10,7:40am,70,-0.584,0.517,1.252,-1.213,0.556,-0.028,282.2,0.214,0.5,0.7,46.398,26.922,2,5,0,2,14,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Hatton, Tyrrell",14796,T13,2,Waialae Country Club,6,70,1,12:20pm,65,0.402,1.883,-0.071,1.14,2.952,3.354,297.5,0.714,0.611,0.75,15.27,30.923,5,2,0,7,9,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Hatton, Tyrrell",14796,T13,3,Waialae Country Club,6,70,1,10:40am,67,1.467,1.474,-0.919,-0.496,0.058,1.524,296.3,0.571,0.5,0.875,72.674,29.94,5,3,1,3,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Hatton, Tyrrell",14796,T13,4,Waialae Country Club,6,70,1,8:40am,66,-1.193,-0.054,2.306,0.842,3.095,1.901,301.9,0.643,0.889,0.5,47.701,17.792,5,4,1,2,15,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T13,1,Waialae Country Club,6,70,1,7:10am,64,2.37,0.012,2.036,1.554,3.602,5.972,294.2,0.643,0.667,0.571,83.529,30.535,5,3,0,9,6,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T13,2,Waialae Country Club,6,70,10,11:50am,68,-1.177,-0.638,2.378,-0.209,1.531,0.354,287.4,0.571,0.778,0.6,25.562,23.489,1,2,0,3,14,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T13,3,Waialae Country Club,6,70,1,12:00pm,69,-2.153,0.804,0.009,0.865,1.678,-0.476,295.4,0.643,0.722,0.833,34.464,29.61,2,4,0,4,11,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Montgomery, Taylor",25442,T13,4,Waialae Country Club,6,70,1,8:50am,67,1.202,-1.254,2.722,-1.768,-0.3,0.901,291.4,0.357,0.667,0.571,30.703,24.28,3,4,0,4,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Bhatia, Akshay",26096,T13,1,Waialae Country Club,6,70,1,12:40pm,69,-0.104,-1.941,2.002,1.015,1.076,0.972,288.3,0.714,0.722,0.444,30.194,25.928,3,5,0,5,10,2,1
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Bhatia, Akshay",26096,T13,2,Waialae Country Club,6,70,10,8:00am,64,1.143,-0.017,2.49,0.738,3.212,4.354,286.2,0.786,0.889,1.0,30.402,20.668,5,2,1,5,11,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Bhatia, Akshay",26096,T13,3,Waialae Country Club,6,70,1,11:30am,68,0.103,0.397,-0.326,0.35,0.421,0.524,296.6,0.5,0.722,0.833,50.384,32.717,2,2,0,5,10,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Bhatia, Akshay",26096,T13,4,Waialae Country Club,6,70,1,9:00am,67,-0.213,-0.183,0.644,0.654,1.115,0.901,297.9,0.643,0.722,0.5,38.717,25.076,3,6,0,6,9,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,1,Waialae Country Club,6,70,1,7:50am,68,1.258,0.615,-1.432,1.532,0.714,1.972,295.9,0.714,0.556,0.778,84.921,29.885,2,4,0,3,14,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,2,Waialae Country Club,6,70,10,12:30pm,65,0.014,-0.068,2.195,1.213,3.34,3.354,291.6,0.714,0.833,0.6,6.076,21.905,4,1,1,5,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,3,Waialae Country Club,6,70,1,11:30am,68,1.954,-0.407,-1.18,0.157,-1.429,0.524,289.0,0.643,0.556,0.8,81.022,31.2,4,3,0,5,10,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T13,4,Waialae Country Club,6,70,1,9:00am,67,-2.34,0.692,1.946,0.604,3.242,0.901,300.6,0.714,0.722,1.0,21.233,23.373,3,3,0,4,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Jaeger, Stephan",16394,T18,1,Waialae Country Club,6,70,10,8:40am,65,2.443,1.309,-0.568,1.789,2.529,4.972,304.1,0.714,0.833,1.0,131.321,27.397,4,1,0,6,11,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Jaeger, Stephan",16394,T18,2,Waialae Country Club,6,70,1,1:20pm,67,1.675,-1.58,-0.983,2.242,-0.321,1.354,304.7,0.857,0.667,0.429,108.163,23.545,5,3,0,7,7,4,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Jaeger, Stephan",16394,T18,3,Waialae Country Club,6,70,1,11:50am,69,-0.069,0.517,-2.187,1.264,-0.406,-0.476,301.3,0.643,0.667,0.75,38.123,38.841,2,2,0,2,15,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Jaeger, Stephan",16394,T18,4,Waialae Country Club,6,70,1,9:00am,68,-0.6,0.278,1.171,-0.948,0.501,-0.099,302.2,0.357,0.722,0.6,42.081,19.198,5,4,1,3,11,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T18,1,Waialae Country Club,6,70,10,8:00am,66,-0.082,0.458,3.015,0.582,4.055,3.972,290.9,0.571,0.889,1.0,52.301,18.875,2,1,0,4,14,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T18,2,Waialae Country Club,6,70,1,12:40pm,66,1.062,-0.398,0.07,1.62,1.292,2.354,305.0,0.5,0.778,0.5,15.429,28.733,3,2,0,6,10,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T18,3,Waialae Country Club,6,70,1,11:50am,67,-2.018,-0.89,3.256,1.177,3.542,1.524,295.4,0.714,0.833,0.6,39.478,17.144,3,2,0,5,11,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kirk, Chris",12423,T18,4,Waialae Country Club,6,70,1,9:30am,70,-1.743,-2.453,1.442,0.656,-0.356,-2.099,298.6,0.5,0.667,0.5,41.651,20.966,0,4,0,4,10,4,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T18,1,Waialae Country Club,6,70,10,7:50am,69,2.171,0.19,-0.249,-1.14,-1.199,0.972,280.9,0.429,0.611,0.667,32.855,40.306,3,2,0,4,11,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T18,2,Waialae Country Club,6,70,1,12:30pm,68,-0.157,-0.379,0.784,0.106,0.512,0.354,294.4,0.643,0.778,0.4,44.95,27.847,2,1,0,4,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T18,3,Waialae Country Club,6,70,10,11:10am,65,2.896,0.848,0.225,-0.445,0.628,3.524,286.0,0.429,0.611,0.875,60.338,27.991,4,4,0,5,13,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Harman, Brian",8825,T18,4,Waialae Country Club,6,70,1,8:30am,67,2.804,0.324,-0.515,-1.713,-1.903,0.901,290.3,0.286,0.5,0.7,32.964,38.916,4,4,1,2,14,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Wu, Brandon",25213,T18,1,Waialae Country Club,6,70,1,12:00pm,68,0.015,-0.218,0.982,1.194,1.958,1.972,288.2,0.714,0.778,0.5,53.299,29.767,3,2,0,4,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Wu, Brandon",25213,T18,2,Waialae Country Club,6,70,10,7:20am,70,-1.936,-0.758,0.248,0.8,0.29,-1.646,286.7,0.786,0.778,0.75,26.077,28.276,1,2,0,2,15,0,1
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Wu, Brandon",25213,T18,3,Waialae Country Club,6,70,10,11:20am,64,2.86,1.134,1.264,-0.733,1.665,4.524,282.4,0.5,0.722,0.857,71.235,27.857,7,2,0,6,12,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Wu, Brandon",25213,T18,4,Waialae Country Club,6,70,1,8:30am,67,-0.55,-0.139,1.097,0.493,1.452,0.901,292.5,0.643,0.778,0.8,40.859,25.828,2,2,0,4,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Horschel, Billy",11276,T18,1,Waialae Country Club,6,70,1,8:20am,68,0.582,0.894,0.307,0.19,1.39,1.972,283.3,0.714,0.778,1.0,47.305,35.021,1,1,0,3,14,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Horschel, Billy",11276,T18,2,Waialae Country Club,6,70,10,1:00pm,68,0.304,-0.29,0.353,-0.012,0.051,0.354,288.8,0.571,0.833,0.6,73.737,20.355,2,1,0,4,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Horschel, Billy",11276,T18,3,Waialae Country Club,6,70,10,10:40am,68,-0.132,0.128,0.247,0.281,0.656,0.524,290.1,0.714,0.778,0.75,44.202,30.898,2,1,0,4,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Horschel, Billy",11276,T18,4,Waialae Country Club,6,70,10,7:40am,65,3.434,-0.842,-0.215,0.524,-0.533,2.901,298.0,0.786,0.778,0.6,41.916,28.632,5,2,0,7,9,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Silverman, Ben",17381,T18,1,Waialae Country Club,6,70,10,8:50am,67,2.551,0.472,-0.532,0.481,0.421,2.972,280.1,0.643,0.611,0.857,61.347,42.447,5,3,0,4,13,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Silverman, Ben",17381,T18,2,Waialae Country Club,6,70,1,1:30pm,68,-1.166,-0.245,1.579,0.187,1.52,0.354,284.2,0.643,0.833,0.75,32.685,30.934,2,2,0,4,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Silverman, Ben",17381,T18,3,Waialae Country Club,6,70,1,10:20am,64,1.745,2.848,0.078,-0.146,2.78,4.524,290.5,0.5,0.667,1.0,49.664,35.254,6,2,0,6,12,0,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Silverman, Ben",17381,T18,4,Waialae Country Club,6,70,1,9:40am,70,-1.085,0.769,-1.036,-0.747,-1.014,-2.099,291.1,0.357,0.722,1.0,46.079,29.939,0,1,0,1,16,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Merritt, Troy",13367,T24,1,Waialae Country Club,6,70,1,11:50am,68,1.41,-0.385,1.519,-0.572,0.562,1.972,280.0,0.571,0.611,0.636,31.566,36.384,5,3,0,6,8,4,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Merritt, Troy",13367,T24,2,Waialae Country Club,6,70,10,7:10am,66,-0.534,1.318,1.543,0.028,2.888,2.354,278.7,0.714,0.722,0.833,35.21,33.869,3,1,0,5,12,1,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Merritt, Troy",13367,T24,3,Waialae Country Club,6,70,1,11:20am,66,2.128,-0.616,0.584,0.429,0.397,2.524,285.1,0.643,0.778,0.667,60.988,27.413,5,4,0,7,8,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Merritt, Troy",13367,T24,4,Waialae Country Club,6,70,1,9:20am,70,-1.519,2.338,-1.458,-1.46,-0.58,-2.099,271.8,0.5,0.5,0.7,50.756,29.345,2,2,0,3,12,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T24,1,Waialae Country Club,6,70,1,7:10am,68,1.437,0.308,0.696,-0.469,0.535,1.972,278.8,0.429,0.611,0.875,57.906,27.699,3,3,0,4,12,2,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T24,2,Waialae Country Club,6,70,10,11:50am,70,-0.603,0.041,-0.591,-0.492,-1.042,-1.646,295.5,0.571,0.611,0.625,60.536,27.881,3,4,0,3,12,3,0
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T24,3,Waialae Country Club,6,70,10,11:50am,66,2.679,0.333,1.447,-1.935,-0.155,2.524,287.1,0.429,0.667,0.833,44.408,24.216,4,3,0,8,7,2,1
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T24,4,Waialae Country Club,6,70,10,7:50am,66,4.621,-0.192,-2.127,-0.401,-2.72,1.901,289.8,0.5,0.611,0.8,77.147,43.062,8,3,0,7,9,1,1
pga,2024,2024,2024-01-14,Sony Open in Hawaii,6,"Kitayama, Kurt",21891,T24,1,Waialae Country Club,6,70,1,7:50am,70,-0.103,0.029,1.604,-1.557,0.075,-0.028,311.8,0.5,0.778,0.75,87.371,21.761,6,3,0,4,11,2,1
