tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Kirk, Chris",12423,T2,4,Waialae Country Club,6,70,1,10:00am,65,-0.496,0.652,1.974,0.336,2.962,2.466,297.8,0.714,0.833,0.75,18.947,25.754,4,2,0,7,9,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Leishman, Marc",7649,T4,1,Waialae Country Club,6,70,1,12:30pm,66,-0.876,0.116,2.706,0.373,3.195,2.319,292.6,0.571,0.833,0.667,56.353,17.878,2,2,0,6,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Leishman, Marc",7649,T4,2,Waialae Country Club,6,70,10,7:50am,65,2.559,-1.019,0.917,1.098,0.997,3.556,307.2,0.5,0.944,0.5,54.519,20.979,3,1,0,5,13,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Leishman, Marc",7649,T4,3,Waialae Country Club,6,70,1,12:30pm,65,0.699,-0.136,0.802,0.292,0.959,1.658,303.3,0.429,0.889,0.75,30.862,25.422,3,0,0,5,13,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Leishman, Marc",7649,T4,4,Waialae Country Club,6,70,1,9:50am,65,0.188,2.215,1.658,-1.595,2.278,2.466,291.6,0.5,0.667,1.0,48.974,21.637,3,4,0,7,9,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Steele, Brendan",11019,T4,1,Waialae Country Club,6,70,1,8:30am,65,2.261,-0.094,-0.071,1.223,1.058,3.319,291.6,0.714,0.833,0.5,39.457,27.017,5,2,0,7,9,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Steele, Brendan",11019,T4,2,Waialae Country Club,6,70,10,1:10pm,66,-0.518,1.147,1.36,0.566,3.074,2.556,291.6,0.643,0.889,0.75,43.489,27.51,4,4,0,6,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Steele, Brendan",11019,T4,3,Waialae Country Club,6,70,1,12:10pm,61,3.377,0.688,0.749,0.843,2.281,5.658,285.0,0.929,0.833,1.0,,21.997,5,0,0,9,9,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Steele, Brendan",11019,T4,4,Waialae Country Club,6,70,1,10:20am,69,-0.287,-0.44,-1.236,0.429,-1.247,-1.534,291.2,0.643,0.778,0.6,51.019,37.91,2,2,1,1,14,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,1,Waialae Country Club,6,70,1,12:30pm,65,2.347,-0.332,-0.292,1.596,0.972,3.319,293.8,0.857,0.889,0.75,,26.228,5,1,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,2,Waialae Country Club,6,70,10,7:50am,65,1.462,0.432,2.143,-0.482,2.094,3.556,290.5,0.643,0.889,1.0,64.249,23.382,5,2,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,3,Waialae Country Club,6,70,1,12:50pm,67,1.262,-0.047,-1.844,0.286,-1.604,-0.342,292.8,0.643,0.667,0.714,49.48,24.121,3,3,0,4,13,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Simpson, Webb",11049,T4,4,Waialae Country Club,6,70,1,9:30am,64,3.965,-0.788,-0.002,0.291,-0.499,3.466,297.8,0.571,0.778,0.6,23.605,28.705,6,2,1,6,9,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T7,1,Waialae Country Club,6,70,1,12:50pm,64,0.632,1.301,1.306,1.08,3.687,4.319,290.8,0.643,0.889,0.8,47.417,22.165,5,1,1,5,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T7,2,Waialae Country Club,6,70,10,8:10am,69,1.895,2.779,-5.669,0.55,-2.339,-0.444,296.9,0.571,0.444,0.7,75.007,43.213,6,5,1,3,10,4,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T7,3,Waialae Country Club,6,70,1,11:30am,65,0.588,-0.825,1.412,0.482,1.07,1.658,288.4,0.643,0.833,0.667,27.409,19.359,3,1,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Kizzire, Patton",13470,T7,4,Waialae Country Club,6,70,1,9:20am,64,1.005,0.368,1.742,0.351,2.461,3.466,300.5,0.5,0.944,1.0,38.27,23.652,5,2,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Horschel, Billy",11276,T7,1,Waialae Country Club,6,70,10,8:10am,65,2.84,-0.044,-0.14,0.663,0.479,3.319,294.0,0.571,0.778,0.8,45.6,28.305,4,3,1,3,14,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Horschel, Billy",11276,T7,2,Waialae Country Club,6,70,1,12:50pm,66,1.853,-0.061,0.616,0.147,0.703,2.556,291.6,0.5,0.833,0.75,38.075,26.792,2,0,0,4,14,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Horschel, Billy",11276,T7,3,Waialae Country Club,6,70,1,12:10pm,66,1.237,0.01,-0.525,-0.065,-0.579,0.658,288.2,0.571,0.722,0.667,53.351,25.195,5,5,0,5,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Horschel, Billy",11276,T7,4,Waialae Country Club,6,70,1,9:40am,65,2.082,0.664,-0.328,0.048,0.384,2.466,295.2,0.5,0.833,0.833,48.419,27.711,1,2,0,5,13,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Morikawa, Collin",22085,T7,1,Waialae Country Club,6,70,1,12:30pm,66,1.336,-0.744,2.706,-0.979,0.983,2.319,294.4,0.643,0.889,0.667,40.426,20.122,5,3,0,6,11,0,1
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Morikawa, Collin",22085,T7,2,Waialae Country Club,6,70,10,7:50am,65,0.948,0.109,2.227,0.271,2.608,3.556,291.6,0.571,0.833,0.8,53.672,21.922,4,3,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Morikawa, Collin",22085,T7,3,Waialae Country Club,6,70,1,12:30pm,67,0.787,-0.696,0.664,-1.098,-1.129,-0.342,286.9,0.571,0.778,0.667,22.29,20.491,2,3,0,6,10,1,1
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Morikawa, Collin",22085,T7,4,Waialae Country Club,6,70,1,9:20am,64,0.177,-0.629,2.882,1.036,3.289,3.466,299.2,0.714,0.833,0.6,31.787,20.491,3,3,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Berger, Daniel",17606,T7,1,Waialae Country Club,6,70,10,1:00pm,64,1.529,0.915,2.417,-0.542,2.79,4.319,289.7,0.5,0.778,1.0,71.399,19.029,4,2,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Berger, Daniel",17606,T7,2,Waialae Country Club,6,70,1,8:20am,68,0.393,0.033,-1.174,1.303,0.163,0.556,299.3,0.714,0.722,0.5,82.182,30.739,2,2,0,5,10,3,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Berger, Daniel",17606,T7,3,Waialae Country Club,6,70,1,12:00pm,64,1.284,0.494,0.08,0.799,1.374,2.658,302.6,0.643,0.833,0.6,85.277,19.123,3,3,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Berger, Daniel",17606,T7,4,Waialae Country Club,6,70,1,9:50am,66,1.036,0.804,-1.147,0.773,0.43,1.466,301.2,0.643,0.667,0.714,40.625,31.849,2,2,0,5,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Taylor, Nick",13126,T11,1,Waialae Country Club,6,70,1,8:20am,66,2.884,-0.087,-1.176,0.698,-0.565,2.319,297.9,0.643,0.556,0.889,56.428,27.716,4,3,0,4,14,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Taylor, Nick",13126,T11,2,Waialae Country Club,6,70,10,1:00pm,62,3.145,0.278,2.425,0.707,3.411,6.556,295.9,0.571,0.778,0.667,76.616,15.594,8,2,1,7,9,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Taylor, Nick",13126,T11,3,Waialae Country Club,6,70,1,12:50pm,68,-0.438,-0.491,-1.038,0.624,-0.904,-1.342,297.9,0.571,0.722,0.625,23.539,31.522,1,2,0,4,12,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Taylor, Nick",13126,T11,4,Waialae Country Club,6,70,1,9:50am,67,0.784,-0.067,-0.454,0.203,-0.318,0.466,295.2,0.643,0.722,0.833,49.264,28.938,4,2,0,5,11,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Henley, Russell",14578,T11,1,Waialae Country Club,6,70,10,7:10am,66,1.824,-0.049,-0.068,0.612,0.495,2.319,287.9,0.714,0.778,0.6,37.127,29.883,4,1,0,6,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Henley, Russell",14578,T11,2,Waialae Country Club,6,70,1,11:50am,64,0.989,1.293,1.617,0.656,3.567,4.556,291.0,0.714,0.833,0.8,22.814,34.669,6,3,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Henley, Russell",14578,T11,3,Waialae Country Club,6,70,1,12:40pm,65,-0.576,0.558,1.13,0.545,2.234,1.658,284.2,0.643,0.889,0.667,10.351,25.682,3,1,1,4,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Henley, Russell",14578,T11,4,Waialae Country Club,6,70,1,10:10am,68,-1.102,0.723,-0.081,-0.074,0.568,-0.534,284.0,0.571,0.722,1.0,46.166,28.525,1,2,0,2,16,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Jones, Matt",8605,T11,1,Waialae Country Club,6,70,1,12:00pm,69,1.801,0.484,-0.797,-2.169,-2.482,-0.681,302.2,0.357,0.667,0.667,71.258,21.784,3,3,0,4,12,1,1
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Jones, Matt",8605,T11,2,Waialae Country Club,6,70,10,7:20am,67,1.814,-0.316,0.061,-0.004,-0.258,1.556,295.7,0.286,0.778,0.667,50.682,34.967,3,3,0,3,15,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Jones, Matt",8605,T11,3,Waialae Country Club,6,70,10,11:50am,63,1.768,-0.497,2.049,0.337,1.89,3.658,306.3,0.5,0.833,0.667,47.31,17.223,5,2,0,9,7,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Jones, Matt",8605,T11,4,Waialae Country Club,6,70,1,9:00am,64,1.018,-0.902,3.237,0.113,2.448,3.466,301.4,0.429,0.944,0.5,27.689,22.007,3,1,1,4,13,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Ortiz, Carlos",14735,T14,1,Waialae Country Club,6,70,10,7:50am,66,0.314,-0.301,0.185,2.121,2.005,2.319,303.0,0.714,0.833,0.5,33.116,27.986,4,1,1,3,13,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Ortiz, Carlos",14735,T14,2,Waialae Country Club,6,70,1,12:30pm,67,1.827,-0.691,-1.027,1.446,-0.271,1.556,301.7,0.786,0.833,0.5,73.373,26.69,4,3,0,5,11,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Ortiz, Carlos",14735,T14,3,Waialae Country Club,6,70,1,11:20am,67,1.263,-2.233,-0.085,0.712,-1.605,-0.342,303.1,0.571,0.722,0.429,31.603,26.502,5,1,0,5,11,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Ortiz, Carlos",14735,T14,4,Waialae Country Club,6,70,1,8:40am,64,1.668,2.201,-0.918,0.515,1.798,3.466,304.9,0.571,0.5,0.833,39.585,33.844,6,4,2,4,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hoffman, Charley",5768,T14,1,Waialae Country Club,6,70,1,12:10pm,66,0.684,-0.072,1.126,0.581,1.635,2.319,304.1,0.214,0.778,0.571,39.57,21.868,3,5,0,6,11,0,1
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hoffman, Charley",5768,T14,2,Waialae Country Club,6,70,10,7:30am,65,0.81,-0.786,2.56,0.971,2.746,3.556,314.5,0.714,0.889,0.667,19.767,19.009,7,2,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hoffman, Charley",5768,T14,3,Waialae Country Club,6,70,1,12:30pm,64,-0.173,0.667,0.123,2.04,2.831,2.658,316.3,0.786,0.944,1.0,20.377,24.19,5,2,1,4,13,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hoffman, Charley",5768,T14,4,Waialae Country Club,6,70,1,10:10am,69,-2.596,-0.608,1.067,0.603,1.062,-1.534,309.4,0.429,0.944,0.0,35.148,25.172,4,6,0,3,13,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hardy, Nick",19865,T14,1,Waialae Country Club,6,70,10,9:00am,69,0.002,0.418,-1.156,0.055,-0.683,-0.681,294.3,0.714,0.667,1.0,54.964,26.333,1,4,0,2,15,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hardy, Nick",19865,T14,2,Waialae Country Club,6,70,1,1:40pm,63,1.149,0.138,2.076,2.192,4.407,5.556,305.3,0.857,0.889,1.0,152.294,23.846,4,2,0,7,11,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hardy, Nick",19865,T14,3,Waialae Country Club,6,70,1,12:00pm,66,0.217,-0.898,0.404,0.934,0.441,0.658,301.1,0.643,0.778,0.8,32.381,25.039,5,3,0,6,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hardy, Nick",19865,T14,4,Waialae Country Club,6,70,1,9:20am,66,-0.533,0.967,1.803,-0.771,1.999,1.466,285.1,0.429,0.778,1.0,36.417,29.767,4,3,0,5,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T14,1,Waialae Country Club,6,70,1,8:20am,71,-4.043,-0.031,1.023,0.37,1.362,-2.681,301.1,0.571,0.778,0.4,58.309,21.105,3,3,0,3,11,4,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T14,2,Waialae Country Club,6,70,10,1:00pm,62,4.566,-0.819,1.364,1.444,1.99,6.556,309.4,0.643,0.889,0.6,41.947,21.712,7,2,0,9,8,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T14,3,Waialae Country Club,6,70,1,11:10am,63,3.099,0.97,-0.176,-0.236,0.559,3.658,301.0,0.643,0.722,0.75,19.049,29.735,6,2,0,8,9,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Mitchell, Keith",17365,T14,4,Waialae Country Club,6,70,1,10:00am,68,-1.244,-0.435,-0.538,1.683,0.71,-0.534,314.7,0.643,0.667,0.571,62.323,28.218,3,4,0,6,8,4,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Malnati, Peter",14926,T14,1,Waialae Country Club,6,70,10,7:20am,62,2.535,2.54,0.611,0.633,3.784,6.319,296.6,0.571,0.611,0.875,99.527,19.217,6,2,0,9,8,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Malnati, Peter",14926,T14,2,Waialae Country Club,6,70,1,12:00pm,69,0.681,-0.919,-0.866,0.659,-1.125,-0.444,288.3,0.571,0.556,0.583,55.557,32.413,5,7,0,6,8,3,1
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Malnati, Peter",14926,T14,3,Waialae Country Club,6,70,1,12:20pm,64,2.263,0.412,-0.135,0.117,0.395,2.658,286.2,0.786,0.722,0.75,10.516,24.602,6,2,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Malnati, Peter",14926,T14,4,Waialae Country Club,6,70,1,10:10am,69,0.008,0.027,-0.128,-1.441,-1.542,-1.534,288.1,0.286,0.611,0.625,45.804,30.343,2,3,0,3,13,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hickok, Kramer",21237,T19,1,Waialae Country Club,6,70,10,1:40pm,67,-0.22,-0.021,0.372,1.188,1.539,1.319,298.5,0.643,0.778,0.714,37.875,27.288,3,3,0,5,11,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hickok, Kramer",21237,T19,2,Waialae Country Club,6,70,1,9:00am,68,0.493,0.133,-0.576,0.505,0.063,0.556,295.8,0.643,0.667,0.75,82.054,27.155,3,2,0,4,12,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hickok, Kramer",21237,T19,3,Waialae Country Club,6,70,10,11:20am,65,-0.956,0.505,0.698,1.41,2.614,1.658,297.4,0.857,0.778,0.8,39.83,23.665,4,3,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hickok, Kramer",21237,T19,4,Waialae Country Club,6,70,1,8:40am,65,0.403,0.572,0.141,1.35,2.063,2.466,299.7,0.714,0.778,0.8,14.893,29.45,5,2,1,5,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Lee, Kyoung-Hoon",13497,T19,1,Waialae Country Club,6,70,1,12:00pm,69,-1.546,-0.359,1.131,0.093,0.865,-0.681,300.7,0.571,0.944,1.0,86.533,20.085,1,1,0,2,15,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Lee, Kyoung-Hoon",13497,T19,2,Waialae Country Club,6,70,10,7:20am,66,1.533,1.0,-0.975,0.997,1.023,2.556,295.6,0.786,0.611,0.556,40.583,24.378,4,4,1,5,9,3,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Lee, Kyoung-Hoon",13497,T19,3,Waialae Country Club,6,70,10,11:10am,66,-0.284,1.621,-0.112,-0.568,0.942,0.658,288.5,0.5,0.778,1.0,37.196,23.682,1,0,0,4,14,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Lee, Kyoung-Hoon",13497,T19,4,Waialae Country Club,6,70,10,8:30am,64,1.314,1.405,-0.016,0.763,2.152,3.466,299.9,0.643,0.667,0.889,41.272,34.23,2,2,0,7,10,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T19,1,Waialae Country Club,6,70,1,12:40pm,66,-0.098,0.346,1.63,0.441,2.417,2.319,300.4,0.571,0.833,0.75,36.387,20.657,1,3,0,5,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T19,2,Waialae Country Club,6,70,10,8:00am,65,0.563,-0.661,2.674,0.979,2.993,3.556,298.2,0.786,0.889,0.333,59.389,19.182,5,1,1,6,8,3,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T19,3,Waialae Country Club,6,70,1,12:20pm,66,-2.651,1.299,1.899,0.11,3.309,0.658,297.3,0.643,0.889,0.667,44.984,15.172,5,3,1,3,13,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T19,4,Waialae Country Club,6,70,1,9:40am,68,-1.614,-0.827,0.571,1.336,1.08,-0.534,302.3,0.786,0.722,0.714,58.799,18.494,5,4,1,1,15,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hughes, Mackenzie",15556,T19,1,Waialae Country Club,6,70,1,1:10pm,65,1.671,0.631,0.302,0.715,1.648,3.319,298.8,0.643,0.667,0.833,75.247,22.739,4,2,0,7,9,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hughes, Mackenzie",15556,T19,2,Waialae Country Club,6,70,10,8:30am,69,2.133,-0.541,-1.046,-0.991,-2.577,-0.444,291.4,0.429,0.611,0.5,87.763,28.55,4,3,0,3,13,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hughes, Mackenzie",15556,T19,3,Waialae Country Club,6,70,1,10:50am,65,1.328,0.333,-0.4,0.396,0.33,1.658,299.4,0.571,0.833,0.8,31.968,28.333,3,3,1,4,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Hughes, Mackenzie",15556,T19,4,Waialae Country Club,6,70,1,9:10am,66,0.745,0.147,0.064,0.51,0.721,1.466,306.1,0.571,0.833,0.667,42.608,27.517,3,2,0,5,12,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Cink, Stewart",5665,T19,1,Waialae Country Club,6,70,10,12:20pm,67,1.227,-0.173,-0.405,0.67,0.092,1.319,300.3,0.5,0.778,0.5,56.27,27.875,5,4,0,6,9,3,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Cink, Stewart",5665,T19,2,Waialae Country Club,6,70,1,7:40am,63,3.084,0.168,1.826,0.477,2.472,5.556,295.0,0.643,0.944,1.0,76.393,22.105,5,0,0,7,11,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Cink, Stewart",5665,T19,3,Waialae Country Club,6,70,1,12:50pm,65,3.059,0.623,-1.316,-0.709,-1.401,1.658,290.1,0.571,0.667,1.0,28.12,32.284,3,2,0,6,11,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Cink, Stewart",5665,T19,4,Waialae Country Club,6,70,1,10:00am,70,-3.817,-0.157,0.844,0.596,1.283,-2.534,298.0,0.643,0.778,0.5,38.055,24.858,0,2,0,2,14,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Howell III, Charles",6892,T19,1,Waialae Country Club,6,70,1,12:20pm,67,-0.208,0.792,0.618,0.117,1.527,1.319,298.4,0.5,0.889,1.0,32.818,26.805,2,1,0,3,15,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Howell III, Charles",6892,T19,2,Waialae Country Club,6,70,10,7:40am,68,0.709,-0.794,-0.291,0.931,-0.153,0.556,297.5,0.571,0.833,0.6,45.046,31.816,1,1,0,3,14,1,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Howell III, Charles",6892,T19,3,Waialae Country Club,6,70,10,11:10am,66,-0.029,-0.508,1.166,0.028,0.687,0.658,300.6,0.5,0.833,0.5,39.738,27.878,4,2,0,4,14,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Howell III, Charles",6892,T19,4,Waialae Country Club,6,70,10,8:30am,64,3.43,-0.538,0.457,0.117,0.036,3.466,297.8,0.571,0.833,0.8,51.3,30.322,4,0,0,6,12,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Straka, Sepp",17511,T25,1,Waialae Country Club,6,70,10,12:00pm,69,0.338,-0.399,1.211,-1.831,-1.019,-0.681,291.5,0.429,0.833,0.25,67.508,19.571,6,5,0,5,9,4,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Straka, Sepp",17511,T25,2,Waialae Country Club,6,70,1,7:20am,66,1.535,0.13,-0.473,1.363,1.021,2.556,295.4,0.857,0.611,0.778,31.922,28.746,2,0,0,6,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Straka, Sepp",17511,T25,3,Waialae Country Club,6,70,10,11:10am,66,-1.372,0.369,0.991,0.669,2.03,0.658,291.2,0.786,0.833,1.0,37.502,22.552,1,2,0,4,14,0,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Straka, Sepp",17511,T25,4,Waialae Country Club,6,70,10,8:20am,65,0.594,-0.081,2.272,-0.319,1.872,2.466,291.4,0.357,0.833,0.4,40.705,21.617,3,3,1,5,10,2,0
pga,2021,2021,2021-01-17,Sony Open in Hawaii,6,"Thompson, Michael",12946,T25,1,Waialae Country Club,6,70,1,1:00pm,66,0.75,-0.857,1.783,0.643,1.569,2.319,289.4,0.643,0.778,0.667,37.553,24.616,2,1,0,5,12,1,0
