tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Poston, J.T.",21554,CUT,2,Waialae Country Club,6,70,10,12:40pm,71,0.815,-0.008,-0.323,-1.225,-1.556,-0.741,264.4,0.571,0.556,0.625,68.211,36.849,3,5,0,3,11,4,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Reavie, Chez",7961,CUT,1,Waialae Country Club,6,70,1,8:00am,73,-1.434,1.488,-1.228,0.168,0.427,-1.007,279.3,0.5,0.611,0.75,38.403,44.376,0,5,0,0,15,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Reavie, Chez",7961,CUT,2,Waialae Country Club,6,70,10,12:40pm,70,-0.175,-0.781,1.41,-0.195,0.434,0.259,272.1,0.786,0.722,0.667,23.022,36.727,3,7,0,4,11,2,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Merritt, Troy",13367,CUT,1,Waialae Country Club,6,70,1,7:40am,75,-0.578,-0.559,-2.637,0.768,-2.429,-3.007,281.5,0.643,0.556,0.625,45.671,38.452,0,5,0,1,13,2,2
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Merritt, Troy",13367,CUT,2,Waialae Country Club,6,70,10,12:20pm,68,1.168,0.148,1.911,-0.968,1.091,2.259,273.2,0.571,0.611,0.857,37.675,24.086,2,2,0,4,12,2,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Gay, Brian",5951,CUT,1,Waialae Country Club,6,70,10,8:30am,72,-0.385,1.558,-0.237,-0.942,0.378,-0.007,269.3,0.571,0.667,0.5,37.46,45.136,3,5,0,3,11,3,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Gay, Brian",5951,CUT,2,Waialae Country Club,6,70,1,1:10pm,71,-0.698,-0.535,1.427,-0.935,-0.043,-0.741,273.6,0.5,0.611,0.375,63.483,29.278,3,4,0,3,12,2,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Thomas, Justin",14139,CUT,1,Waialae Country Club,6,70,1,12:40pm,72,-1.299,-0.73,0.037,1.986,1.292,-0.007,301.0,0.571,0.722,0.4,35.267,33.899,3,2,0,3,10,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Thomas, Justin",14139,CUT,2,Waialae Country Club,6,70,10,8:00am,71,-3.109,0.174,1.593,0.601,2.368,-0.741,291.3,0.643,0.667,0.571,64.247,25.876,3,4,0,4,11,1,2
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hoffman, Charley",5768,CUT,1,Waialae Country Club,6,70,1,12:10pm,71,-0.824,0.966,0.357,0.495,1.817,0.993,281.2,0.429,0.722,0.6,74.303,26.2,2,4,1,2,11,3,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hoffman, Charley",5768,CUT,2,Waialae Country Club,6,70,10,7:30am,72,-0.536,-0.967,-0.445,0.207,-1.205,-1.741,284.5,0.5,0.611,0.625,83.233,35.361,3,4,0,2,12,4,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Sloan, Roger",14050,CUT,1,Waialae Country Club,6,70,10,11:50am,74,0.476,0.41,-1.073,-1.819,-2.483,-2.007,277.1,0.643,0.556,0.7,72.534,38.489,3,3,0,2,10,6,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Sloan, Roger",14050,CUT,2,Waialae Country Club,6,70,1,7:10am,69,-0.057,1.13,0.008,0.178,1.316,1.259,281.7,0.643,0.611,0.6,53.219,33.521,3,4,0,4,11,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hagy, Brandon",18695,CUT,1,Waialae Country Club,6,70,1,7:10am,72,-0.439,0.786,-0.758,0.405,0.432,-0.007,286.7,0.429,0.611,0.667,31.311,37.214,5,5,1,3,8,5,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hagy, Brandon",18695,CUT,2,Waialae Country Club,6,70,10,11:50am,71,1.987,-1.331,-0.719,-0.678,-2.728,-0.741,284.1,0.714,0.556,0.667,42.605,39.36,3,4,0,2,13,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Taylor, Ben",19948,CUT,1,Waialae Country Club,6,70,10,9:00am,73,0.234,1.536,-3.149,0.373,-1.241,-1.007,281.9,0.571,0.444,0.667,126.897,33.081,1,3,0,3,10,4,1
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Taylor, Ben",19948,CUT,2,Waialae Country Club,6,70,1,1:40pm,70,-1.341,0.026,0.747,0.827,1.6,0.259,282.6,0.714,0.611,0.5,180.286,33.897,3,1,0,5,8,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Zhang, Xinjun",13026,CUT,1,Waialae Country Club,6,70,1,8:50am,73,0.415,-0.428,-1.466,0.473,-1.422,-1.007,285.1,0.643,0.444,0.667,88.243,42.382,2,5,0,2,11,5,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Zhang, Xinjun",13026,CUT,2,Waialae Country Club,6,70,10,1:30pm,70,-1.283,1.117,0.314,0.111,1.542,0.259,281.8,0.571,0.611,0.667,48.438,39.232,2,3,0,3,12,3,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hadley, Chesson",14967,CUT,1,Waialae Country Club,6,70,10,7:10am,77,-4.686,-1.997,0.591,1.086,-0.321,-5.007,284.2,0.714,0.556,0.1,77.197,30.829,2,8,0,3,5,10,0
pga,2020,2020,2020-01-12,Sony Open in Hawaii,6,"Hadley, Chesson",14967,CUT,2,Waialae Country Club,6,70,1,11:50am,67,1.904,-0.946,1.637,0.664,1.355,3.259,278.8,0.714,0.778,0.667,51.059,29.004,7,2,0,6,9,3,0
