tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Spaun, J.J.",17536,T3,4,Waialae Country Club,6,70,1,9:50am,68,0.513,-0.797,0.932,-0.425,-0.29,0.224,285.6,0.429,0.833,0.5,42.35,30.505,4,2,0,3,14,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Cole, Eric",21756,5,1,Waialae Country Club,6,70,10,8:20am,64,1.827,-0.536,2.554,1.119,3.137,4.965,302.8,0.643,0.944,0.333,63.728,24.86,3,0,0,6,12,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Cole, Eric",21756,5,2,Waialae Country Club,6,70,1,1:00pm,67,-0.122,-0.507,1.459,0.893,1.845,1.723,297.5,0.714,0.722,0.429,81.684,22.022,6,8,0,8,6,3,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Cole, Eric",21756,5,3,Waialae Country Club,6,70,1,9:50am,67,1.945,-0.148,0.747,-0.755,-0.156,1.789,290.4,0.429,0.722,0.667,52.209,29.541,5,2,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Cole, Eric",21756,5,4,Waialae Country Club,6,70,1,9:50am,68,1.519,-0.318,1.013,-1.991,-1.296,0.224,291.5,0.643,0.556,0.875,60.609,21.507,2,1,0,5,11,1,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Bradley, Keegan",13872,T6,1,Waialae Country Club,6,70,10,7:50am,69,-0.8,1.543,-0.827,0.048,0.764,-0.035,296.7,0.5,0.611,0.875,32.042,31.959,3,4,0,3,13,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Bradley, Keegan",13872,T6,2,Waialae Country Club,6,70,1,12:30pm,66,0.884,-0.205,1.908,0.136,1.839,2.723,294.4,0.643,0.889,1.0,41.337,22.758,6,2,0,5,12,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Bradley, Keegan",13872,T6,3,Waialae Country Club,6,70,10,8:00am,64,4.474,0.017,-1.045,1.343,0.315,4.789,304.6,0.714,0.778,0.8,84.104,28.145,7,1,0,8,8,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Bradley, Keegan",13872,T6,4,Waialae Country Club,6,70,1,9:40am,68,-1.103,-0.618,1.551,0.394,1.327,0.224,296.6,0.643,0.778,1.0,61.718,21.633,1,2,0,3,14,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Fishburn, Patrick",25094,T6,1,Waialae Country Club,6,70,1,7:30am,65,4.033,0.727,-0.831,0.035,-0.069,3.965,293.8,0.5,0.667,1.0,74.091,30.255,5,1,0,6,11,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Fishburn, Patrick",25094,T6,2,Waialae Country Club,6,70,10,12:10pm,65,1.235,1.568,0.668,0.252,2.488,3.723,291.1,0.714,0.722,0.833,14.314,32.334,3,3,0,5,13,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Fishburn, Patrick",25094,T6,3,Waialae Country Club,6,70,1,10:00am,68,-0.146,1.246,-0.949,0.638,0.935,0.789,298.3,0.714,0.667,0.556,54.399,40.451,4,4,0,6,8,4,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Fishburn, Patrick",25094,T6,4,Waialae Country Club,6,70,1,9:40am,69,-0.083,1.067,-0.764,-0.997,-0.694,-0.776,290.2,0.429,0.667,0.625,63.647,34.028,3,2,0,4,11,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Suber, Jackson",29279,T6,1,Waialae Country Club,6,70,1,8:50am,66,0.085,-0.654,3.07,0.463,2.879,2.965,308.7,0.357,0.667,0.833,27.087,16.803,4,1,1,4,11,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Suber, Jackson",29279,T6,2,Waialae Country Club,6,70,10,1:30pm,70,3.646,-0.992,0.165,-4.096,-4.923,-1.277,297.7,0.357,0.5,0.667,64.49,22.388,7,5,0,5,9,3,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Suber, Jackson",29279,T6,3,Waialae Country Club,6,70,10,8:50am,66,1.836,0.348,0.073,0.532,0.953,2.789,299.0,0.429,0.556,0.875,44.487,26.173,1,2,0,5,12,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Suber, Jackson",29279,T6,4,Waialae Country Club,6,70,1,8:30am,65,-0.948,0.917,2.75,0.505,4.172,3.224,294.6,0.571,0.778,1.0,22.594,23.977,5,1,1,4,12,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Schenk, Adam",19477,T6,1,Waialae Country Club,6,70,1,8:00am,64,2.114,0.313,1.53,1.007,2.85,4.965,305.7,0.643,0.944,1.0,33.815,29.525,4,2,0,6,12,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Schenk, Adam",19477,T6,2,Waialae Country Club,6,70,10,12:40pm,69,0.652,-0.034,-0.148,-0.747,-0.929,-0.277,298.4,0.286,0.611,0.75,44.109,32.68,2,1,0,3,13,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Schenk, Adam",19477,T6,3,Waialae Country Club,6,70,1,9:10am,69,0.697,-0.604,-1.782,1.478,-0.908,-0.211,307.2,0.714,0.667,0.625,56.717,34.669,5,1,0,2,15,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Schenk, Adam",19477,T6,4,Waialae Country Club,6,70,1,8:30am,65,1.982,0.044,0.946,0.252,1.242,3.224,302.6,0.5,0.722,0.8,37.089,35.152,8,5,0,7,9,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Svensson, Jesper",26850,T10,1,Waialae Country Club,6,70,1,1:10pm,67,-1.824,2.948,-0.151,0.991,3.788,1.965,303.1,0.5,0.722,0.714,50.147,32.264,3,4,1,4,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Svensson, Jesper",26850,T10,2,Waialae Country Club,6,70,10,8:30am,67,2.248,-0.413,-0.507,0.395,-0.525,1.723,298.2,0.571,0.722,0.667,34.7,35.394,5,4,0,5,11,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Svensson, Jesper",26850,T10,3,Waialae Country Club,6,70,1,8:40am,68,2.362,0.559,-3.147,1.015,-1.573,0.789,307.9,0.643,0.5,0.75,38.74,43.293,6,6,0,6,8,4,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Svensson, Jesper",26850,T10,4,Waialae Country Club,6,70,1,8:40am,66,3.451,0.604,-0.277,-1.555,-1.228,2.224,297.9,0.286,0.556,0.778,45.862,36.77,6,3,0,7,8,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hall, Harry",27194,T10,1,Waialae Country Club,6,70,1,7:50am,64,3.567,1.41,-0.402,0.389,1.397,4.965,309.4,0.429,0.556,0.6,45.211,37.57,11,1,0,10,5,2,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hall, Harry",27194,T10,2,Waialae Country Club,6,70,10,12:30pm,70,-0.273,0.436,-1.098,-0.342,-1.004,-1.277,301.0,0.357,0.667,0.714,43.153,33.547,3,6,0,3,12,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hall, Harry",27194,T10,3,Waialae Country Club,6,70,1,8:40am,65,2.202,0.761,0.802,0.024,1.587,3.789,304.3,0.429,0.611,1.0,42.188,28.496,5,5,0,6,11,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hall, Harry",27194,T10,4,Waialae Country Club,6,70,1,9:40am,69,0.724,-1.066,-0.193,-0.242,-1.501,-0.776,304.3,0.429,0.833,0.5,44.875,22.242,3,6,1,3,11,2,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Peterson, Paul",16341,T10,1,Waialae Country Club,6,70,1,9:00am,64,1.037,-0.024,4.017,-0.066,3.927,4.965,287.5,0.786,0.778,1.0,14.904,24.954,5,2,1,6,9,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Peterson, Paul",16341,T10,2,Waialae Country Club,6,70,10,1:40pm,67,1.641,-0.256,0.027,0.311,0.082,1.723,290.4,0.643,0.722,1.0,54.92,32.707,3,2,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Peterson, Paul",16341,T10,3,Waialae Country Club,6,70,1,9:50am,70,-0.352,-0.399,0.094,-0.554,-0.859,-1.211,274.7,0.571,0.667,0.556,85.576,30.014,3,4,0,4,11,2,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Peterson, Paul",16341,T10,4,Waialae Country Club,6,70,1,9:00am,67,-0.775,1.223,0.069,0.707,1.999,1.224,279.8,0.786,0.778,0.8,,29.289,2,2,0,5,11,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T10,1,Waialae Country Club,6,70,10,7:40am,68,0.136,0.577,0.157,0.094,0.828,0.965,285.6,0.571,0.778,0.8,64.595,29.985,1,3,0,3,14,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T10,2,Waialae Country Club,6,70,1,12:20pm,67,2.329,0.477,-0.095,-0.988,-0.606,1.723,284.1,0.5,0.722,0.857,50.422,29.855,3,2,0,3,15,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T10,3,Waialae Country Club,6,70,1,8:00am,67,2.551,0.145,1.719,-2.626,-0.762,1.789,280.0,0.5,0.667,0.714,45.336,28.149,3,2,0,5,11,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Dunlap, Nick",28270,T10,4,Waialae Country Club,6,70,1,8:50am,66,2.62,0.494,0.063,-0.954,-0.397,2.224,284.3,0.429,0.667,0.625,43.319,25.472,3,1,0,6,10,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Henley, Russell",14578,T10,1,Waialae Country Club,6,70,1,12:30pm,66,2.606,0.224,0.749,-0.615,0.358,2.965,287.3,0.714,0.722,0.6,66.064,23.757,3,2,0,7,8,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Henley, Russell",14578,T10,2,Waialae Country Club,6,70,10,7:50am,67,1.264,-0.151,0.046,0.564,0.459,1.723,291.5,0.786,0.722,0.714,114.771,25.197,6,5,0,5,12,0,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Henley, Russell",14578,T10,3,Waialae Country Club,6,70,1,9:30am,67,-1.404,0.645,2.301,0.247,3.193,1.789,291.6,0.714,0.722,0.5,20.505,24.096,4,4,1,4,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Henley, Russell",14578,T10,4,Waialae Country Club,6,70,1,9:10am,68,-1.324,1.51,-0.113,0.151,1.548,0.224,288.1,0.571,0.667,0.571,56.464,27.959,4,3,0,5,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hodges, Lee",25157,T10,1,Waialae Country Club,6,70,10,12:50pm,68,1.907,-0.825,-0.539,0.421,-0.943,0.965,306.6,0.5,0.611,0.667,38.291,32.646,5,5,0,6,8,4,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hodges, Lee",25157,T10,2,Waialae Country Club,6,70,1,8:10am,64,2.945,0.299,0.39,1.089,1.778,4.723,298.8,0.643,0.833,1.0,38.236,29.329,6,2,0,7,10,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hodges, Lee",25157,T10,3,Waialae Country Club,6,70,1,9:40am,67,1.834,-0.08,-0.48,0.515,-0.045,1.789,298.3,0.571,0.5,0.6,50.609,42.703,5,2,1,4,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hodges, Lee",25157,T10,4,Waialae Country Club,6,70,1,9:20am,69,-0.65,-1.341,0.505,0.71,-0.126,-0.776,293.7,0.786,0.722,0.333,92.362,25.25,2,4,0,6,7,5,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Smalley, Alex",18474,T16,1,Waialae Country Club,6,70,10,8:30am,68,-0.491,-0.129,1.271,0.313,1.455,0.965,304.0,0.5,0.722,0.6,46.191,27.583,3,3,0,5,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Smalley, Alex",18474,T16,2,Waialae Country Club,6,70,1,1:10pm,64,2.416,0.728,0.864,0.715,2.307,4.723,294.8,0.714,0.833,0.6,73.162,25.849,4,0,0,7,10,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Smalley, Alex",18474,T16,3,Waialae Country Club,6,70,1,9:40am,69,-0.714,1.135,-0.994,0.362,0.503,-0.211,293.7,0.571,0.667,0.75,61.804,32.056,3,5,1,1,14,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Smalley, Alex",18474,T16,4,Waialae Country Club,6,70,1,9:00am,68,-0.256,-0.703,0.081,1.102,0.48,0.224,291.8,0.714,0.889,0.333,92.675,28.681,2,2,0,3,14,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Simpson, Webb",11049,T16,1,Waialae Country Club,6,70,1,7:40am,66,1.438,1.361,-0.721,0.886,1.526,2.965,294.3,0.5,0.722,0.833,56.049,32.875,4,3,0,5,12,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Simpson, Webb",11049,T16,2,Waialae Country Club,6,70,10,12:20pm,70,-1.555,1.382,0.822,-1.926,0.278,-1.277,286.9,0.786,0.722,1.0,32.297,23.646,3,4,0,4,11,2,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Simpson, Webb",11049,T16,3,Waialae Country Club,6,70,10,8:40am,66,0.886,0.489,1.554,-0.14,1.903,2.789,290.9,0.429,0.611,0.714,45.697,27.061,4,2,0,6,10,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Simpson, Webb",11049,T16,4,Waialae Country Club,6,70,1,8:40am,67,0.131,1.985,-0.674,-0.219,1.092,1.224,292.3,0.571,0.611,0.857,65.034,25.847,3,2,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T16,1,Waialae Country Club,6,70,10,8:30am,64,3.087,0.536,3.292,-1.951,1.877,4.965,290.7,0.429,0.722,1.0,46.164,19.598,8,1,0,6,12,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T16,2,Waialae Country Club,6,70,1,1:10pm,66,1.292,-0.089,0.826,0.694,1.431,2.723,294.0,0.714,0.778,0.4,47.351,23.68,4,4,0,6,10,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T16,3,Waialae Country Club,6,70,1,10:00am,71,0.638,-0.233,-0.567,-2.049,-2.849,-2.211,271.6,0.357,0.667,0.5,78.26,33.179,2,4,0,3,11,4,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"McCarthy, Denny",19870,T16,4,Waialae Country Club,6,70,1,9:00am,68,0.447,-0.781,0.785,-0.228,-0.224,0.224,286.8,0.429,0.667,0.375,38.74,33.452,5,4,0,6,9,2,1
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Woodland, Gary",12577,T16,1,Waialae Country Club,6,70,10,12:20pm,68,-0.226,-0.603,0.218,1.575,1.19,0.965,312.4,0.714,0.778,0.333,35.578,24.022,6,1,0,4,12,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Woodland, Gary",12577,T16,2,Waialae Country Club,6,70,1,7:40am,66,1.736,0.257,1.072,-0.342,0.987,2.723,286.6,0.357,0.722,0.833,57.752,30.75,5,2,0,5,12,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Woodland, Gary",12577,T16,3,Waialae Country Club,6,70,1,8:50am,66,0.7,1.008,-0.898,1.979,2.089,2.789,302.5,0.714,0.722,1.0,32.333,42.264,6,4,0,6,10,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Woodland, Gary",12577,T16,4,Waialae Country Club,6,70,1,9:10am,69,-2.269,0.122,0.289,1.082,1.493,-0.776,290.3,0.857,0.722,0.833,19.413,31.942,2,1,0,3,13,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T16,1,Waialae Country Club,6,70,1,12:30pm,67,0.847,-0.553,2.102,-0.432,1.117,1.965,296.7,0.571,0.778,1.0,54.394,20.894,1,3,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T16,2,Waialae Country Club,6,70,10,7:50am,69,-1.157,0.298,1.245,-0.663,0.88,-0.277,276.2,0.5,0.778,0.833,44.413,28.7,2,3,0,3,13,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T16,3,Waialae Country Club,6,70,10,8:10am,67,0.588,2.109,-1.261,0.353,1.201,1.789,298.1,0.429,0.611,0.889,58.146,31.363,3,1,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Matsuyama, Hideki",13562,T16,4,Waialae Country Club,6,70,1,8:20am,66,3.078,-1.264,-0.909,1.319,-0.854,2.224,302.4,0.643,0.722,0.714,46.843,30.309,7,4,2,3,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Pan, C.T.",15475,T21,1,Waialae Country Club,6,70,10,11:50am,70,1.53,-0.374,-0.79,-1.402,-2.566,-1.035,295.2,0.429,0.556,0.667,37.911,33.821,3,1,0,3,12,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Pan, C.T.",15475,T21,2,Waialae Country Club,6,70,1,7:10am,64,2.384,0.183,1.872,0.284,2.339,4.723,287.9,0.714,0.944,1.0,49.552,29.628,5,1,0,7,10,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Pan, C.T.",15475,T21,3,Waialae Country Club,6,70,1,9:10am,69,-0.923,0.83,-0.683,0.565,0.712,-0.211,294.7,0.714,0.722,0.714,65.204,31.482,2,1,0,4,11,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Pan, C.T.",15475,T21,4,Waialae Country Club,6,70,1,8:00am,67,0.575,1.238,-1.345,0.756,0.649,1.224,284.8,0.643,0.611,0.875,30.762,34.62,2,3,0,3,15,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T21,1,Waialae Country Club,6,70,10,12:40pm,67,2.547,0.525,-1.072,-0.036,-0.583,1.965,291.6,0.571,0.667,0.75,71.047,34.412,5,1,0,6,9,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T21,2,Waialae Country Club,6,70,1,8:00am,68,-0.608,0.366,0.999,-0.034,1.331,0.723,281.9,0.643,0.833,0.5,90.33,29.075,3,2,0,4,12,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T21,3,Waialae Country Club,6,70,1,8:20am,67,0.485,-0.08,0.598,0.786,1.304,1.789,294.8,0.714,0.667,0.833,14.595,30.626,4,3,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Kuchar, Matt",6169,T21,4,Waialae Country Club,6,70,1,8:50am,68,-0.866,-0.669,1.303,0.456,1.09,0.224,286.5,0.786,0.778,0.333,96.105,23.334,2,2,0,5,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Meissner, Mac",28159,T21,1,Waialae Country Club,6,70,1,11:50am,67,0.765,-0.478,0.967,0.71,1.199,1.965,294.5,0.714,0.778,0.8,32.842,28.32,1,1,0,3,15,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Meissner, Mac",28159,T21,2,Waialae Country Club,6,70,10,7:10am,67,1.437,-0.247,0.752,-0.219,0.286,1.723,290.4,0.5,0.833,0.5,42.006,26.695,6,3,0,5,11,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Meissner, Mac",28159,T21,3,Waialae Country Club,6,70,1,9:00am,68,0.252,-0.367,2.718,-1.814,0.537,0.789,279.7,0.286,0.611,0.714,61.831,26.515,3,0,0,5,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Meissner, Mac",28159,T21,4,Waialae Country Club,6,70,1,8:30am,68,-2.192,-0.1,1.614,0.902,2.416,0.224,293.4,0.714,0.778,0.5,50.115,26.994,4,5,0,5,10,3,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Johnson, Zach",6986,T21,1,Waialae Country Club,6,70,10,12:40pm,66,1.137,0.869,0.097,0.861,1.827,2.965,293.1,0.714,0.833,0.75,36.206,35.509,2,2,0,5,12,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Johnson, Zach",6986,T21,2,Waialae Country Club,6,70,1,8:00am,66,1.071,0.134,3.055,-1.537,1.652,2.723,283.7,0.5,0.722,0.667,81.203,19.898,4,3,1,3,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Johnson, Zach",6986,T21,3,Waialae Country Club,6,70,1,9:50am,70,-1.412,-1.378,1.594,-0.015,0.201,-1.211,294.4,0.786,0.778,0.75,63.755,24.782,2,6,0,2,14,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Johnson, Zach",6986,T21,4,Waialae Country Club,6,70,1,8:20am,68,-0.429,1.349,-0.727,0.031,0.653,0.224,282.9,0.786,0.722,1.0,18.784,33.519,2,1,0,3,14,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Ryder, Sam",16715,T21,1,Waialae Country Club,6,70,10,12:00pm,65,2.332,1.14,0.173,0.319,1.632,3.965,291.5,0.571,0.722,1.0,61.536,29.851,4,2,0,5,13,0,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Ryder, Sam",16715,T21,2,Waialae Country Club,6,70,1,7:20am,70,-1.809,0.469,-0.455,0.518,0.532,-1.277,289.2,0.643,0.722,0.833,34.012,31.271,2,2,0,2,14,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Ryder, Sam",16715,T21,3,Waialae Country Club,6,70,1,8:30am,68,0.669,0.646,0.84,-1.366,0.12,0.789,288.3,0.429,0.611,1.0,45.687,25.455,2,3,0,4,12,2,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Ryder, Sam",16715,T21,4,Waialae Country Club,6,70,1,8:10am,67,0.855,-0.324,1.626,-0.934,0.368,1.224,293.6,0.5,0.722,0.75,54.722,24.518,3,1,0,4,13,1,0
pga,2025,2025,2025-01-12,Sony Open in Hawaii,6,"Hubbard, Mark",16333,T21,1,Waialae Country Club,6,70,10,7:30am,68,-0.044,0.033,0.363,0.612,1.008,0.965,291.3,0.714,0.778,0.8,27.442,33.644,2,2,0,4,12,2,0
